dx	feature	class	OR	Z	P	fdr
NDD.fuTADA	isoExpr.M53_palevioletred3	Networks.isoExpr	1.0091137397667957	0.27018735703002444	0.7870161187428623	0.9984940438929018
NDD.fuTADA	isoUsage.M18_lightgreen	Networks.isoUsage	0.9780856478793872	-0.5308567273092205	0.5955180662911075	0.9984940438929018
NDD.fuTADA	isoUsage.M17_grey60	Networks.isoUsage	0.9959685937336974	-0.0960809463680546	0.9234562838832051	0.9984940438929018
NDD.fuTADA	isoUsage.M28_skyblue	Networks.isoUsage	1.0174196622794518	0.47289110883863605	0.6362908685735942	0.9984940438929018
NDD.fuTADA	isoUsage.M9_magenta	Networks.isoUsage	0.9947864812219653	-0.13162117843892407	0.8952839332921959	0.9984940438929018
NDD.fuTADA	isoUsage.M15_midnightblue	Networks.isoUsage	1.008939251400243	0.22510361227022388	0.8218986709094335	0.9984940438929018
NDD.fuTADA	isoUsage.M26_darkorange	Networks.isoUsage	0.9972012749129638	-0.0707639395470991	0.9435856319198732	0.9984940438929018
NDD.fuTADA	geneExpr.M1_turquoise	Networks.geneExpr	0.9942720367271427	-0.095521187437952	0.9239008620626683	0.9984940438929018
NDD.fuTADA	geneExpr.M9_magenta	Networks.geneExpr	0.9757536548863089	-0.5185270231494912	0.604090610808101	0.9984940438929018
NDD.fuTADA	geneExpr.M17_grey60	Networks.geneExpr	1.000814283040174	0.021429613688625438	0.9829029506788283	0.9984940438929018
NDD.fuTADA	geneExpr.M3_brown	Networks.geneExpr	0.9825046074760744	-0.46192427403814856	0.6441356259316124	0.9984940438929018
NDD.fuTADA	geneExpr.M22_darkgreen	Networks.geneExpr	0.983544262939582	-0.33403899528030523	0.7383501330768255	0.9984940438929018
NDD.fuTADA	geneExpr.M19_lightyellow	Networks.geneExpr	0.9796095195926291	-0.5289156321243248	0.5968639774090181	0.9984940438929018
NDD.fuTADA	geneExpr.M21_darkred	Networks.geneExpr	1.0002029314989012	0.004650612075959457	0.9962893618020464	0.9984940438929018
NDD.fuTADA	geneExpr.M12_tan	Networks.geneExpr	1.0055424301348321	0.14294476824070199	0.88633380164985065	0.9984940438929018
NDD.fuTADA	geneExpr.M20_royalblue	Networks.geneExpr	0.9935063864338496	-0.14668114019362954	0.8833837055189744	0.9984940438929018
NDD.fuTADA	geneExpr.M8_pink	Networks.geneExpr	1.0201655599806607	0.6194297283621119	0.5356333018517595	0.9984940438929018
NDD.fuTADA	geneExpr.M16_lightcyan	Networks.geneExpr	0.9842991734338147	-0.41336196717409196	0.6793414353106647	0.9984940438929018
SCZ.schema	isoExpr.M12_tan	Networks.isoExpr	0.08636250694506736	-0.015018265693088114	0.9880176081098384	0.9984940438929018
SCZ.schema	isoExpr.M8_pink	Networks.isoExpr	0.05084846078103572	-0.018621250656122326	0.98514325020235	0.9984940438929018
SCZ.schema	isoExpr.M2_blue	Networks.isoExpr	0.0048681140238450975	-0.020081297177204464	0.983978519828318	0.9984940438929018
SCZ.schema	isoExpr.M14_cyan	Networks.isoExpr	0.10123163203932536	-0.014403781231348835	0.9885078427172633	0.9984940438929018
SCZ.schema	isoExpr.M6_red	Networks.isoExpr	0.030476999234469046	-0.021702491323756498	0.982685276452886	0.9984940438929018
SCZ.schema	isoExpr.M4_yellow	Networks.isoExpr	0.010997872477218314	-0.016914127663764007	0.9865051221338299	0.9984940438929018
SCZ.schema	isoExpr.M7_black	Networks.isoExpr	1.039977849160544	0.23394213689113952	0.8150299002046523	0.9984940438929018
SCZ.schema	isoExpr.M16_lightcyan	Networks.isoExpr	0.1377915292457915	-0.020025390241771385	0.9840231181407276	0.9984940438929018
SCZ.schema	isoExpr.M36_yellowgreen	Networks.isoExpr	0.21586372140308344	-0.015812830780675396	0.9873837122342788	0.9984940438929018
SCZ.schema	isoExpr.M15_midnightblue	Networks.isoExpr	0.13297921335999502	-0.020879622829295286	0.9833416817075695	0.9984940438929018
SCZ.schema	isoExpr.M33_darkolivegreen	Networks.isoExpr	0.20575515879014214	-0.01621908905675277	0.9870596066013182	0.9984940438929018
SCZ.schema	isoExpr.M17_grey60	Networks.isoExpr	0.1399641542874227	-0.019733160457418124	0.9842562377057432	0.9984940438929018
SCZ.schema	isoExpr.M46_brown4	Networks.isoExpr	0.26448782118922104	-0.013974790442045729	0.9888500933867548	0.9984940438929018
SCZ.schema	isoExpr.M18_lightgreen	Networks.isoExpr	1.0897991108786338	0.5724833819840951	0.5669945409626023	0.9984940438929018
SCZ.schema	isoExpr.M41_lightsteelblue1	Networks.isoExpr	0.2241824490132484	-0.015679663754833158	0.987489950976666	0.9984940438929018
SCZ.schema	isoExpr.M22_darkgreen	Networks.isoExpr	1.0627540909349376	0.43576406537227064	0.6630079183358664	0.9984940438929018
SCZ.schema	isoExpr.M10_purple	Networks.isoExpr	0.9884473143513979	-0.06125508831141692	0.9511560579320179	0.9984940438929018
SCZ.schema	isoExpr.M52_salmon4	Networks.isoExpr	0.33006330586690663	-0.018916735986073133	0.9849075285435894	0.9984940438929018
SCZ.schema	isoExpr.M20_royalblue	Networks.isoExpr	0.9945011229043446	-0.040141998067562724	0.9679799191526579	0.9984940438929018
SCZ.schema	isoExpr.M47_bisque4	Networks.isoExpr	0.26263923104536313	-0.013055780496507777	0.9895832902407194	0.9984940438929018
SCZ.schema	isoExpr.M32_violet	Networks.isoExpr	0.20895790750389512	-0.015837810018459703	0.9873637841816653	0.9984940438929018
SCZ.schema	isoExpr.M35_sienna3	Networks.isoExpr	1.071268236011073	0.5805184711526254	0.5615650342294034	0.9984940438929018
SCZ.schema	isoExpr.M51_thistle1	Networks.isoExpr	0.3120276991606399	-0.01912922539294511	0.9847380172004624	0.9984940438929018
SCZ.schema	isoExpr.M28_skyblue	Networks.isoExpr	1.0586297930713782	0.44231171386911244	0.6582636555751666	0.9984940438929018
SCZ.schema	isoExpr.M40_mediumpurple3	Networks.isoExpr	0.2126240882186983	-0.015283190073791393	0.9878062532963785	0.9984940438929018
SCZ.schema	isoExpr.M38_plum1	Networks.isoExpr	1.0392342307229883	0.3465821984060593	0.7289052215362108	0.9984940438929018
SCZ.schema	isoExpr.M48_darkslateblue	Networks.isoExpr	0.2523621696218154	-0.014113689337348505	0.9887392790318572	0.9984940438929018
SCZ.schema	isoExpr.M50_thistle2	Networks.isoExpr	0.26988782695102753	-0.013390130451298058	0.9893165408962504	0.9984940438929018
SCZ.schema	isoExpr.M29_saddlebrown	Networks.isoExpr	1.0586277662948578	0.4586307589507324	0.6464993444091096	0.9984940438929018
SCZ.schema	isoExpr.M11_greenyellow	Networks.isoExpr	0.9857958022696722	-0.08476959419808243	0.9324445668209984	0.9984940438929018
SCZ.schema	isoExpr.M53_palevioletred3	Networks.isoExpr	0.3035137680890421	-0.019746526351874464	0.9842455753424734	0.9984940438929018
SCZ.schema	isoExpr.M37_skyblue3	Networks.isoExpr	1.0750763368205853	0.6230020757192487	0.5332831577995909	0.9984940438929018
SCZ.schema	isoUsage.M2_blue	Networks.isoUsage	1.181678714444121	0.6207823823186993	0.534742816479767	0.9984940438929018
SCZ.schema	isoUsage.M7_black	Networks.isoUsage	0.9379739323131858	-0.30224566433691097	0.7624647959026928	0.9984940438929018
SCZ.schema	isoUsage.M5_green	Networks.isoUsage	0.8659379828335052	-0.6229258037740496	0.533333280388959	0.9984940438929018
SCZ.schema	isoUsage.M16_lightcyan	Networks.isoUsage	0.9747639410392738	-0.13662515793864335	0.8913270898118344	0.9984940438929018
SCZ.schema	isoUsage.M18_lightgreen	Networks.isoUsage	0.07465539756771682	-0.01594821677899301	0.9872757034568362	0.9984940438929018
SCZ.schema	isoUsage.M20_royalblue	Networks.isoUsage	0.9995082549074628	-0.0028008898882425004	0.9977652161236369	0.9984940438929018
SCZ.schema	isoUsage.M10_purple	Networks.isoUsage	0.8862384064243911	-0.548389835014331	0.5834242546381878	0.9984940438929018
SCZ.schema	isoUsage.M24_darkgrey	Networks.isoUsage	1.052091468831525	0.33442056436893586	0.7380622236902274	0.9984940438929018
SCZ.schema	isoUsage.M12_tan	Networks.isoUsage	0.9266785131933243	-0.38440828812247735	0.7006758585322911	0.9984940438929018
SCZ.schema	isoUsage.M13_salmon	Networks.isoUsage	0.05498366638662366	-0.01740543246494594	0.9861131753324539	0.9984940438929018
SCZ.schema	isoUsage.M19_lightyellow	Networks.isoUsage	0.9940960423078482	-0.03257499493355902	0.9740135103974349	0.9984940438929018
SCZ.schema	isoUsage.M17_grey60	Networks.isoUsage	0.0744223825690549	-0.015603272898392464	0.9875508946060377	0.9984940438929018
SCZ.schema	isoUsage.M28_skyblue	Networks.isoUsage	0.15991005385293514	-0.019187712134108803	0.9846913600961419	0.9984940438929018
SCZ.schema	isoUsage.M25_orange	Networks.isoUsage	0.13473344781097965	-0.019930594811342524	0.9840987388586898	0.9984940438929018
SCZ.schema	isoUsage.M21_darkred	Networks.isoUsage	1.0843158823913166	0.4707340858744057	0.6378306399474347	0.9984940438929018
SCZ.schema	isoUsage.M15_midnightblue	Networks.isoUsage	1.0133441521739828	0.06703290549510918	0.9465555073070075	0.9984940438929018
SCZ.schema	isoUsage.M22_darkgreen	Networks.isoUsage	0.08836211204060412	-0.014505643374796448	0.9884265769759343	0.9984940438929018
SCZ.schema	isoUsage.M26_darkorange	Networks.isoUsage	0.15218348705956847	-0.018752986107605556	0.9850381588705668	0.9984940438929018
SCZ.schema	geneExpr.M2_blue	Networks.geneExpr	0.03562263698217835	-0.02030084335216519	0.9838033830287494	0.9984940438929018
SCZ.schema	geneExpr.M1_turquoise	Networks.geneExpr	0.010606651973829397	-0.01649097078025773	0.9868427053835054	0.9984940438929018
SCZ.schema	geneExpr.M9_magenta	Networks.geneExpr	0.16933926557203302	-0.017955366591119203	0.9856744599650583	0.9984940438929018
SCZ.schema	geneExpr.M17_grey60	Networks.geneExpr	0.2268316484876367	-0.014882604425751837	0.9881258380442517	0.9984940438929018
SCZ.schema	geneExpr.M5_green	Networks.geneExpr	0.9873376478567997	-0.08571706716415528	0.9316913344286142	0.9984940438929018
SCZ.schema	geneExpr.M4_yellow	Networks.geneExpr	0.1454723372576486	-0.018555012181360866	0.9851960917290292	0.9984940438929018
SCZ.schema	geneExpr.M10_purple	Networks.geneExpr	0.17754232782520973	-0.01755253549254659	0.9859958220259498	0.9984940438929018
SCZ.schema	geneExpr.M22_darkgreen	Networks.geneExpr	0.293191549515015	-0.012700648309779997	0.989866621232094	0.9984940438929018
SCZ.schema	geneExpr.M6_red	Networks.geneExpr	0.9907059436500556	-0.06510665673527626	0.9480890803718889	0.9984940438929018
SCZ.schema	geneExpr.M19_lightyellow	Networks.geneExpr	0.238422789014559	-0.01383735656866837	0.9889597391502677	0.9984940438929018
SCZ.schema	geneExpr.M21_darkred	Networks.geneExpr	0.26092478205944464	-0.013890762945946917	0.9889171311214809	0.9984940438929018
SCZ.schema	geneExpr.M18_lightgreen	Networks.geneExpr	0.2414749554111684	-0.01436794485328541	0.9885364330514521	0.9984940438929018
SCZ.schema	geneExpr.M16_lightcyan	Networks.geneExpr	0.22449058068453906	-0.014979914792598147	0.9880482042593876	0.9984940438929018
SCZ.schema	geneExpr.M11_greenyellow	Networks.geneExpr	0.20927119489846732	-0.015020050911987819	0.9880161838718861	0.9984940438929018
BIP.bipex	isoExpr.M3_brown	Networks.isoExpr	0.9087331604820295	-0.33405289467244964	0.7383396447762061	0.9984940438929018
BIP.bipex	isoExpr.M12_tan	Networks.isoExpr	0.08305886311209179	-0.014022397909529478	0.9888121118451001	0.9984940438929018
BIP.bipex	isoExpr.M8_pink	Networks.isoExpr	1.0110389305390852	0.052128691847045605	0.9584261512521989	0.9984940438929018
BIP.bipex	isoExpr.M24_darkgrey	Networks.isoExpr	0.16703972833273473	-0.01664234033268796	0.9867219465272782	0.9984940438929018
BIP.bipex	isoExpr.M2_blue	Networks.isoExpr	1.1249676043443966	0.6344860781383919	0.5257636495735298	0.9984940438929018
BIP.bipex	isoExpr.M6_red	Networks.isoExpr	0.02942990093873124	-0.01926739260438266	0.9846277960299943	0.9984940438929018
BIP.bipex	isoExpr.M4_yellow	Networks.isoExpr	0.010626151895555118	-0.015256361376857147	0.9878276570039937	0.9984940438929018
BIP.bipex	isoExpr.M23_darkturquoise	Networks.isoExpr	1.0966387658456536	0.642257057163755	0.5207062917153523	0.9984940438929018
BIP.bipex	isoExpr.M7_black	Networks.isoExpr	0.9448994431703611	-0.24430937107431744	0.8069912262755954	0.9984940438929018
BIP.bipex	isoExpr.M16_lightcyan	Networks.isoExpr	0.13757308285527814	-0.018468783369485042	0.9852648805790523	0.9984940438929018
BIP.bipex	isoExpr.M13_salmon	Networks.isoExpr	1.0794537665533548	0.46742749698629477	0.6401940535322415	0.9984940438929018
BIP.bipex	isoExpr.M36_yellowgreen	Networks.isoExpr	0.21518211569979095	-0.014368345283864764	0.9885361135870526	0.9984940438929018
BIP.bipex	isoExpr.M15_midnightblue	Networks.isoExpr	0.1293399443055834	-0.018917775588135496	0.9849066992095615	0.9984940438929018
BIP.bipex	isoExpr.M33_darkolivegreen	Networks.isoExpr	0.20888673452311537	-0.014774937676007191	0.9882117342370619	0.9984940438929018
BIP.bipex	isoExpr.M17_grey60	Networks.isoExpr	0.1367302463355161	-0.018200978042374832	0.9854785224014417	0.9984940438929018
BIP.bipex	isoExpr.M45_darkorange2	Networks.isoExpr	0.2320309851417019	-0.013685254146191502	0.9890810878340477	0.9984940438929018
BIP.bipex	isoExpr.M46_brown4	Networks.isoExpr	0.2854363552215872	-0.01811041520878639	0.9855507691798103	0.9984940438929018
BIP.bipex	isoExpr.M21_darkred	Networks.isoExpr	0.15186918271662678	-0.017909949394695965	0.9857106918186841	0.9984940438929018
BIP.bipex	isoExpr.M18_lightgreen	Networks.isoExpr	0.13735160898440704	-0.018671101786791145	0.9851034816688156	0.9984940438929018
BIP.bipex	isoExpr.M43_ivory	Networks.isoExpr	0.2385512606358082	-0.013616963714506476	0.9891355706383818	0.9984940438929018
BIP.bipex	isoExpr.M27_white	Networks.isoExpr	0.16663128375288297	-0.016766307119166008	0.9866230491412089	0.9984940438929018
BIP.bipex	isoExpr.M10_purple	Networks.isoExpr	0.06751579735483199	-0.01527492169572075	0.9878128497375709	0.9984940438929018
BIP.bipex	isoExpr.M52_salmon4	Networks.isoExpr	0.3264887222236784	-0.016959098181883302	0.9864692459976175	0.9984940438929018
BIP.bipex	isoExpr.M9_magenta	Networks.isoExpr	0.0729769512365883	-0.014479732109390292	0.9884472490034826	0.9984940438929018
BIP.bipex	isoExpr.M47_bisque4	Networks.isoExpr	0.27843832067718444	-0.018344687318815497	0.9853638781298776	0.9984940438929018
BIP.bipex	isoExpr.M39_orangered4	Networks.isoExpr	0.22372810653689107	-0.013705268123983429	0.9890651204876569	0.9984940438929018
BIP.bipex	isoExpr.M25_orange	Networks.isoExpr	0.1611443318856199	-0.01713123623460064	0.9863319196538881	0.9984940438929018
BIP.bipex	isoExpr.M51_thistle1	Networks.isoExpr	0.30611505825039764	-0.01742089970814866	0.9861008361287827	0.9984940438929018
BIP.bipex	isoExpr.M28_skyblue	Networks.isoExpr	0.1800586253330262	-0.015632423098551982	0.9875276389477872	0.9984940438929018
BIP.bipex	isoExpr.M40_mediumpurple3	Networks.isoExpr	0.21899627263246493	-0.013978123977259074	0.9888474338702447	0.9984940438929018
BIP.bipex	isoExpr.M38_plum1	Networks.isoExpr	0.22767946066508413	-0.013408214818678862	0.9893021129539644	0.9984940438929018
BIP.bipex	isoExpr.M31_paleturquoise	Networks.isoExpr	0.19540611109082917	-0.014982969422484333	0.9880457672908587	0.9984940438929018
BIP.bipex	isoExpr.M50_thistle2	Networks.isoExpr	0.29247313029107963	-0.018120774683172042	0.9855425048713201	0.9984940438929018
BIP.bipex	isoExpr.M29_saddlebrown	Networks.isoExpr	0.19615452887047086	-0.014556665242470825	0.9883858717132334	0.9984940438929018
BIP.bipex	isoExpr.M49_plum2	Networks.isoExpr	0.28789115069926424	-0.019245288937199106	0.9846454289352744	0.9984940438929018
BIP.bipex	isoExpr.M42_lightcyan1	Networks.isoExpr	0.22795347145962108	-0.013438233634832118	0.9892781635617562	0.9984940438929018
BIP.bipex	isoExpr.M30_steelblue	Networks.isoExpr	0.21915694509412578	-0.01371201052582112	0.9890597413347951	0.9984940438929018
BIP.bipex	isoExpr.M53_palevioletred3	Networks.isoExpr	0.3108498656467326	-0.018265882879288632	0.9854267444418694	0.9984940438929018
BIP.bipex	isoExpr.M37_skyblue3	Networks.isoExpr	0.2152441268642412	-0.014741628281336319	0.988238308394623	0.9984940438929018
BIP.bipex	isoUsage.M2_blue	Networks.isoUsage	1.1032616012488143	0.3505575303921664	0.7259203226961501	0.9984940438929018
BIP.bipex	isoUsage.M4_yellow	Networks.isoUsage	1.0164983832907755	0.07741039598831047	0.9382970707977879	0.9984940438929018
BIP.bipex	isoUsage.M7_black	Networks.isoUsage	0.987761047961447	-0.05784537173750336	0.9538717972402849	0.9984940438929018
BIP.bipex	isoUsage.M18_lightgreen	Networks.isoUsage	1.04984095019912	0.2670920761454984	0.7893982683697396	0.9984940438929018
BIP.bipex	isoUsage.M20_royalblue	Networks.isoUsage	0.0812166898739151	-0.014096535477239693	0.9887529644705406	0.9984940438929018
BIP.bipex	isoUsage.M3_brown	Networks.isoUsage	0.8626355025578427	-0.5863953285950436	0.5576098827878471	0.9984940438929018
BIP.bipex	isoUsage.M14_cyan	Networks.isoUsage	1.0120171083768348	0.06037141917088727	0.9518598213222067	0.9984940438929018
BIP.bipex	isoUsage.M12_tan	Networks.isoUsage	1.0039310243213038	0.01975202168368974	0.9842411915570571	0.9984940438929018
BIP.bipex	isoUsage.M23_darkturquoise	Networks.isoUsage	0.12596880239191022	-0.019131052052270038	0.984736560003853	0.9984940438929018
BIP.bipex	isoUsage.M13_salmon	Networks.isoUsage	1.0165781175067612	0.07974864614047429	0.9364371686050441	0.9984940438929018
BIP.bipex	isoUsage.M8_pink	Networks.isoUsage	0.036180766231724316	-0.018743988329907722	0.9850453367968213	0.9984940438929018
BIP.bipex	isoUsage.M19_lightyellow	Networks.isoUsage	0.07570179947973808	-0.014560448531878985	0.9883828534049102	0.9984940438929018
BIP.bipex	isoUsage.M17_grey60	Networks.isoUsage	1.0577121039133102	0.30488537913073993	0.7604534517133728	0.9984940438929018
BIP.bipex	isoUsage.M28_skyblue	Networks.isoUsage	0.16129838624643209	-0.017345058616929525	0.9861613394227573	0.9984940438929018
BIP.bipex	isoUsage.M25_orange	Networks.isoUsage	1.0949358451921345	0.6108774917083268	0.5412806869115945	0.9984940438929018
BIP.bipex	isoUsage.M29_saddlebrown	Networks.isoUsage	0.1667107385675481	-0.016902609276041796	0.9865143111639255	0.9984940438929018
BIP.bipex	isoUsage.M27_white	Networks.isoUsage	0.1604435709828306	-0.016927402365809172	0.9864945319701743	0.9984940438929018
BIP.bipex	isoUsage.M11_greenyellow	Networks.isoUsage	0.050270839004962174	-0.016305345022261192	0.9869907933979445	0.9984940438929018
BIP.bipex	isoUsage.M21_darkred	Networks.isoUsage	1.084304376060377	0.47081687822415613	0.637771510472338	0.9984940438929018
BIP.bipex	isoUsage.M15_midnightblue	Networks.isoUsage	0.06045579043257076	-0.015717737768851586	0.9874595760518834	0.9984940438929018
BIP.bipex	isoUsage.M22_darkgreen	Networks.isoUsage	0.10587917628816372	-0.020421953174688683	0.9837067714002716	0.9984940438929018
BIP.bipex	isoUsage.M26_darkorange	Networks.isoUsage	0.15164239054924958	-0.017071120337831414	0.9863798781865155	0.9984940438929018
BIP.bipex	geneExpr.M1_turquoise	Networks.geneExpr	1.133160417226662	0.503082663964401	0.6149061546410222	0.9984940438929018
BIP.bipex	geneExpr.M9_magenta	Networks.geneExpr	0.16251640047287744	-0.016418667234588392	0.9869003874567153	0.9984940438929018
BIP.bipex	geneExpr.M17_grey60	Networks.geneExpr	0.22847279225470063	-0.01331265110840463	0.9893783549579891	0.9984940438929018
BIP.bipex	geneExpr.M3_brown	Networks.geneExpr	1.0835248677611449	0.5168984467591619	0.6052270519584961	0.9984940438929018
BIP.bipex	geneExpr.M5_green	Networks.geneExpr	0.1363395728268328	-0.018641383795162208	0.9851271890694101	0.9984940438929018
BIP.bipex	geneExpr.M10_purple	Networks.geneExpr	0.1664691049576163	-0.015526956254808995	0.9876117791018953	0.9984940438929018
BIP.bipex	geneExpr.M22_darkgreen	Networks.geneExpr	0.30476688581822037	-0.01826740106158164	0.9854255333097335	0.9984940438929018
BIP.bipex	geneExpr.M6_red	Networks.geneExpr	1.073592392954586	0.4911102891383364	0.6233484446115247	0.9984940438929018
BIP.bipex	geneExpr.M19_lightyellow	Networks.geneExpr	0.26823709077601954	-0.019603286931768295	0.9843598417456625	0.9984940438929018
BIP.bipex	geneExpr.M14_cyan	Networks.geneExpr	0.19543878241473786	-0.014893409182271965	0.9881172180512166	0.9984940438929018
BIP.bipex	geneExpr.M21_darkred	Networks.geneExpr	0.2519503064738904	-0.013035582784121817	0.9895994043123117	0.9984940438929018
BIP.bipex	geneExpr.M12_tan	Networks.geneExpr	0.18000590341469774	-0.016107656855611902	0.9871485050208186	0.9984940438929018
BIP.bipex	geneExpr.M13_salmon	Networks.geneExpr	0.18816491486515555	-0.015097861170373632	0.9879541073070809	0.9984940438929018
BIP.bipex	geneExpr.M18_lightgreen	Networks.geneExpr	0.23613260174261508	-0.013762850741577584	0.9890191805390159	0.9984940438929018
BIP.bipex	geneExpr.M20_royalblue	Networks.geneExpr	0.27357490775487936	-0.017823121439366093	0.985779959447217	0.9984940438929018
BIP.bipex	geneExpr.M23_darkturquoise	Networks.geneExpr	0.30739177395489814	-0.017348108234528807	0.9861589065460171	0.9984940438929018
BIP.bipex	geneExpr.M16_lightcyan	Networks.geneExpr	0.2548102805388252	-0.01998961843371723	0.984051654202017	0.9984940438929018
BIP.bipex	geneExpr.M11_greenyellow	Networks.geneExpr	0.188501783173889	-0.014544332764711437	0.9883957105652528	0.9984940438929018
EPI.epi25	isoExpr.M3_brown	Networks.isoExpr	0.0026743181527327663	-0.011618476663180522	0.9907300054087523	0.9984940438929018
EPI.epi25	isoExpr.M12_tan	Networks.isoExpr	0.0930215582485645	-0.013170653778556028	0.989491642502624	0.9984940438929018
EPI.epi25	isoExpr.M8_pink	Networks.isoExpr	0.04652908297815095	-0.010438073278315646	0.9916717737183695	0.9984940438929018
EPI.epi25	isoExpr.M24_darkgrey	Networks.isoExpr	0.1546467979771136	-0.010319666595872235	0.9917662434938082	0.9984940438929018
EPI.epi25	isoExpr.M2_blue	Networks.isoExpr	0.004581252590747359	-0.01086613458043735	0.9913302495933995	0.9984940438929018
EPI.epi25	isoExpr.M5_green	Networks.isoExpr	0.9794423262181087	-0.07577035912345499	0.9396017983061616	0.9984940438929018
EPI.epi25	isoExpr.M14_cyan	Networks.isoExpr	0.10804765145810125	-0.012102399256577077	0.9903439182030209	0.9984940438929018
EPI.epi25	isoExpr.M6_red	Networks.isoExpr	0.02800290974300318	-0.011583875878367638	0.9907576109830026	0.9984940438929018
EPI.epi25	isoExpr.M4_yellow	Networks.isoExpr	1.0257522095921254	0.08241210419144375	0.9343190110399375	0.9984940438929018
EPI.epi25	isoExpr.M23_darkturquoise	Networks.isoExpr	0.13702356755452844	-0.011084356614037217	0.9911561440886522	0.9984940438929018
EPI.epi25	isoExpr.M7_black	Networks.isoExpr	0.03283012630998923	-0.011814156657515779	0.9905738860784433	0.9984940438929018
EPI.epi25	isoExpr.M16_lightcyan	Networks.isoExpr	0.12901197743129944	-0.01154843122302682	0.9907858898346827	0.9984940438929018
EPI.epi25	isoExpr.M13_salmon	Networks.isoExpr	0.10482089590078296	-0.01216898019364213	0.9902907982130691	0.9984940438929018
EPI.epi25	isoExpr.M26_darkorange	Networks.isoExpr	0.16473549243883145	-0.010219325478912616	0.9918462999002227	0.9984940438929018
EPI.epi25	isoExpr.M15_midnightblue	Networks.isoExpr	0.12526672459731736	-0.0113449772003541	0.9909482120232805	0.9984940438929018
EPI.epi25	isoExpr.M33_darkolivegreen	Networks.isoExpr	0.19099732778143752	-0.009574024972956756	0.9923611499881683	0.9984940438929018
EPI.epi25	isoExpr.M17_grey60	Networks.isoExpr	0.12997570595447144	-0.011145775331146574	0.9911071420695972	0.9984940438929018
EPI.epi25	isoExpr.M45_darkorange2	Networks.isoExpr	0.24502525063349154	-0.0131689992954468	0.9894929624746771	0.9984940438929018
EPI.epi25	isoExpr.M46_brown4	Networks.isoExpr	0.2856344339644164	-0.011195988364573705	0.9910670803651788	0.9984940438929018
EPI.epi25	isoExpr.M21_darkred	Networks.isoExpr	0.14481347689284824	-0.01064978607081125	0.9915028607398931	0.9984940438929018
EPI.epi25	isoExpr.M18_lightgreen	Networks.isoExpr	0.1297753834008925	-0.011512394072220355	0.9908146414095945	0.9984940438929018
EPI.epi25	isoExpr.M41_lightsteelblue1	Networks.isoExpr	0.24293000683554325	-0.013397900466421265	0.9893103418772222	0.9984940438929018
EPI.epi25	isoExpr.M43_ivory	Networks.isoExpr	0.24914837922148758	-0.013420455486929878	0.9892923471924395	0.9984940438929018
EPI.epi25	isoExpr.M22_darkgreen	Networks.isoExpr	0.14717011124303653	-0.01121946375911606	0.9910483508866862	0.9984940438929018
EPI.epi25	isoExpr.M27_white	Networks.isoExpr	0.15790177513976122	-0.010830343775758923	0.9913588048435681	0.9984940438929018
EPI.epi25	isoExpr.M10_purple	Networks.isoExpr	0.0742222017887668	-0.01474701598685278	0.9882340100948133	0.9984940438929018
EPI.epi25	isoExpr.M52_salmon4	Networks.isoExpr	0.31879378817446696	-0.010241305066580886	0.9918287636442603	0.9984940438929018
EPI.epi25	isoExpr.M20_royalblue	Networks.isoExpr	0.14827571667342349	-0.010222853297881368	0.991843485254962	0.9984940438929018
EPI.epi25	isoExpr.M47_bisque4	Networks.isoExpr	0.27394998573151774	-0.010694256866463914	0.9914673801991714	0.9984940438929018
EPI.epi25	isoExpr.M32_violet	Networks.isoExpr	0.22146652585863186	-0.013677102021982801	0.9890875916793856	0.9984940438929018
EPI.epi25	isoExpr.M39_orangered4	Networks.isoExpr	0.23577963569644805	-0.013360050274826733	0.9893405392579762	0.9984940438929018
EPI.epi25	isoExpr.M25_orange	Networks.isoExpr	0.15296940116693147	-0.010537225191141876	0.9915926662886475	0.9984940438929018
EPI.epi25	isoExpr.M35_sienna3	Networks.isoExpr	0.1935026989274928	-0.009476170203667466	0.9924392232559781	0.9984940438929018
EPI.epi25	isoExpr.M51_thistle1	Networks.isoExpr	0.29561472454925547	-0.010943446724585375	0.9912685670948161	0.9984940438929018
EPI.epi25	isoExpr.M28_skyblue	Networks.isoExpr	0.16933237164209256	-0.009958227160567807	0.9920546156148785	0.9984940438929018
EPI.epi25	isoExpr.M40_mediumpurple3	Networks.isoExpr	0.22722118660117596	-0.013243005365613757	0.9894339193226417	0.9984940438929018
EPI.epi25	isoExpr.M19_lightyellow	Networks.isoExpr	0.11913281124721378	-0.012324455472069108	0.9901667561913408	0.9984940438929018
EPI.epi25	isoExpr.M44_floralwhite	Networks.isoExpr	0.24571312564269274	-0.012767442184203365	0.9898133317517226	0.9984940438929018
EPI.epi25	isoExpr.M38_plum1	Networks.isoExpr	0.24193724263008115	-0.013363952472861975	0.9893374260323455	0.9984940438929018
EPI.epi25	isoExpr.M50_thistle2	Networks.isoExpr	0.285898412171299	-0.011439803164427694	0.9908725567602885	0.9984940438929018
EPI.epi25	isoExpr.M49_plum2	Networks.isoExpr	0.273351150970361	-0.012328835496573301	0.9901632617029101	0.9984940438929018
EPI.epi25	isoExpr.M42_lightcyan1	Networks.isoExpr	0.24236645220056402	-0.012843272271543076	0.9897528330562102	0.9984940438929018
