Gene,Set
TRIP12,ASD (SFARI score 1or2or3)
TEK,ASD (SFARI score 1or2or3)
TM9SF4,ASD (SFARI score 1or2or3)
TRIM23,ASD (SFARI score 1or2or3)
TSC1,ASD (SFARI score 1or2or3)
TSC2,ASD (SFARI score 1or2or3)
TSHZ3,ASD (SFARI score 1or2or3)
UBE3A,ASD (SFARI score 1or2or3)
UPF3B,ASD (SFARI score 1or2or3)
USP9X,ASD (SFARI score 1or2or3)
VPS13B,ASD (SFARI score 1or2or3)
WAC,ASD (SFARI score 1or2or3)
UBR1,ASD (SFARI score 1or2or3)
VEZF1,ASD (SFARI score 1or2or3)
WDFY3,ASD (SFARI score 1or2or3)
YY1,ASD (SFARI score 1or2or3)
ZBTB20,ASD (SFARI score 1or2or3)
ZNF292,ASD (SFARI score 1or2or3)
ZNF462,ASD (SFARI score 1or2or3)
ZMYND8,ASD (SFARI score 1or2or3)
ABAT,ASD (SFARI score 1or2or3)
ABCA10,ASD (SFARI score 1or2or3)
ABCA13,ASD (SFARI score 1or2or3)
ABCA7,ASD (SFARI score 1or2or3)
ACE,ASD (SFARI score 1or2or3)
ACHE,ASD (SFARI score 1or2or3)
ACTN4,ASD (SFARI score 1or2or3)
ADA,ASD (SFARI score 1or2or3)
ADCY3,ASD (SFARI score 1or2or3)
ADCY5,ASD (SFARI score 1or2or3)
ADK,ASD (SFARI score 1or2or3)
ADORA3,ASD (SFARI score 1or2or3)
AGAP1,ASD (SFARI score 1or2or3)
ADSS2,ASD (SFARI score 1or2or3)
AGAP2,ASD (SFARI score 1or2or3)
AGBL4,ASD (SFARI score 1or2or3)
AGMO,ASD (SFARI score 1or2or3)
AGO1,ASD (SFARI score 1or2or3)
AGO3,ASD (SFARI score 1or2or3)
AGO4,ASD (SFARI score 1or2or3)
AGTR2,ASD (SFARI score 1or2or3)
AKAP9,ASD (SFARI score 1or2or3)
AMPD1,ASD (SFARI score 1or2or3)
AMT,ASD (SFARI score 1or2or3)
AGO2,ASD (SFARI score 1or2or3)
AHNAK,ASD (SFARI score 1or2or3)
ANKS1B,ASD (SFARI score 1or2or3)
ANXA1,ASD (SFARI score 1or2or3)
APBA2,ASD (SFARI score 1or2or3)
APBB1,ASD (SFARI score 1or2or3)
APH1A,ASD (SFARI score 1or2or3)
ARHGAP11B,ASD (SFARI score 1or2or3)
ARHGAP32,ASD (SFARI score 1or2or3)
ARHGAP5,ASD (SFARI score 1or2or3)
ARHGEF10,ASD (SFARI score 1or2or3)
ARID2,ASD (SFARI score 1or2or3)
ARNT2,ASD (SFARI score 1or2or3)
ASAP2,ASD (SFARI score 1or2or3)
ASB14,ASD (SFARI score 1or2or3)
ASMT,ASD (SFARI score 1or2or3)
ASPM,ASD (SFARI score 1or2or3)
ASTN2,ASD (SFARI score 1or2or3)
ATP10A,ASD (SFARI score 1or2or3)
ATP1A1,ASD (SFARI score 1or2or3)
ATP1A3,ASD (SFARI score 1or2or3)
ATP2B2,ASD (SFARI score 1or2or3)
ATP6V0A2,ASD (SFARI score 1or2or3)
ADORA2A,ASD (SFARI score 1or2or3)
ADRB2,ASD (SFARI score 1or2or3)
ANKRD17,ASD (SFARI score 1or2or3)
AR,ASD (SFARI score 1or2or3)
AVPR1A,ASD (SFARI score 1or2or3)
AZGP1,ASD (SFARI score 1or2or3)
BBS4,ASD (SFARI score 1or2or3)
BCAS1,ASD (SFARI score 1or2or3)
BIRC6,ASD (SFARI score 1or2or3)
BRCA2,ASD (SFARI score 1or2or3)
BRD4,ASD (SFARI score 1or2or3)
BST1,ASD (SFARI score 1or2or3)
BTAF1,ASD (SFARI score 1or2or3)
BTRC,ASD (SFARI score 1or2or3)
C15orf62,ASD (SFARI score 1or2or3)
C4B,ASD (SFARI score 1or2or3)
CA6,ASD (SFARI score 1or2or3)
CACNA1B,ASD (SFARI score 1or2or3)
CACNA1D,ASD (SFARI score 1or2or3)
CACNA1F,ASD (SFARI score 1or2or3)
CACNA1G,ASD (SFARI score 1or2or3)
CACNA1H,ASD (SFARI score 1or2or3)
CACNA1I,ASD (SFARI score 1or2or3)
CACNA2D1,ASD (SFARI score 1or2or3)
CACNB2,ASD (SFARI score 1or2or3)
CADM1,ASD (SFARI score 1or2or3)
CADM2,ASD (SFARI score 1or2or3)
CADPS,ASD (SFARI score 1or2or3)
CADPS2,ASD (SFARI score 1or2or3)
CAMK2A,ASD (SFARI score 1or2or3)
CAMK4,ASD (SFARI score 1or2or3)
CAPN12,ASD (SFARI score 1or2or3)
CARD11,ASD (SFARI score 1or2or3)
CC2D1A,ASD (SFARI score 1or2or3)
CCDC88C,ASD (SFARI score 1or2or3)
CCDC91,ASD (SFARI score 1or2or3)
CCIN,ASD (SFARI score 1or2or3)
CCNG1,ASD (SFARI score 1or2or3)
CCSER1,ASD (SFARI score 1or2or3)
CCT4,ASD (SFARI score 1or2or3)
CD276,ASD (SFARI score 1or2or3)
CD38,ASD (SFARI score 1or2or3)
CDC42BPB,ASD (SFARI score 1or2or3)
CDH10,ASD (SFARI score 1or2or3)
CDH11,ASD (SFARI score 1or2or3)
BICRA,ASD (SFARI score 1or2or3)
CDH13,ASD (SFARI score 1or2or3)
CDH8,ASD (SFARI score 1or2or3)
CDH9,ASD (SFARI score 1or2or3)
CECR2,ASD (SFARI score 1or2or3)
CELF6,ASD (SFARI score 1or2or3)
CEP135,ASD (SFARI score 1or2or3)
CEP290,ASD (SFARI score 1or2or3)
CEP41,ASD (SFARI score 1or2or3)
CGNL1,ASD (SFARI score 1or2or3)
CHD1,ASD (SFARI score 1or2or3)
AVPR1B,ASD (SFARI score 1or2or3)
CD99L2,ASD (SFARI score 1or2or3)
CDH22,ASD (SFARI score 1or2or3)
CELF2,ASD (SFARI score 1or2or3)
CHMP1A,ASD (SFARI score 1or2or3)
CHRM3,ASD (SFARI score 1or2or3)
CHRNA7,ASD (SFARI score 1or2or3)
CHRNB3,ASD (SFARI score 1or2or3)
CIB2,ASD (SFARI score 1or2or3)
CLASP1,ASD (SFARI score 1or2or3)
BICDL1,ASD (SFARI score 1or2or3)
CLCN4,ASD (SFARI score 1or2or3)
CLN8,ASD (SFARI score 1or2or3)
CLTCL1,ASD (SFARI score 1or2or3)
CMIP,ASD (SFARI score 1or2or3)
CMPK2,ASD (SFARI score 1or2or3)
CNGB3,ASD (SFARI score 1or2or3)
CNKSR2,ASD (SFARI score 1or2or3)
CNR1,ASD (SFARI score 1or2or3)
CNTN3,ASD (SFARI score 1or2or3)
CNTN4,ASD (SFARI score 1or2or3)
CNTN5,ASD (SFARI score 1or2or3)
CNTN6,ASD (SFARI score 1or2or3)
CNTNAP2,ASD (SFARI score 1or2or3)
CNTNAP3,ASD (SFARI score 1or2or3)
CNTNAP4,ASD (SFARI score 1or2or3)
CNTNAP5,ASD (SFARI score 1or2or3)
COL28A1,ASD (SFARI score 1or2or3)
CPT2,ASD (SFARI score 1or2or3)
CPZ,ASD (SFARI score 1or2or3)
CSMD1,ASD (SFARI score 1or2or3)
CNOT1,ASD (SFARI score 1or2or3)
CSNK1E,ASD (SFARI score 1or2or3)
CTNNA3,ASD (SFARI score 1or2or3)
CTNND2,ASD (SFARI score 1or2or3)
CTTNBP2,ASD (SFARI score 1or2or3)
CUL7,ASD (SFARI score 1or2or3)
CUX1,ASD (SFARI score 1or2or3)
CUX2,ASD (SFARI score 1or2or3)
CX3CR1,ASD (SFARI score 1or2or3)
CYFIP1,ASD (SFARI score 1or2or3)
CYLC2,ASD (SFARI score 1or2or3)
DAGLA,ASD (SFARI score 1or2or3)
DAPP1,ASD (SFARI score 1or2or3)
DDC,ASD (SFARI score 1or2or3)
DDX53,ASD (SFARI score 1or2or3)
DENR,ASD (SFARI score 1or2or3)
CPEB4,ASD (SFARI score 1or2or3)
CYP11B1,ASD (SFARI score 1or2or3)
DDHD2,ASD (SFARI score 1or2or3)
DIP2C,ASD (SFARI score 1or2or3)
DISC1,ASD (SFARI score 1or2or3)
DIXDC1,ASD (SFARI score 1or2or3)
DLG1,ASD (SFARI score 1or2or3)
DLG2,ASD (SFARI score 1or2or3)
DIPK2A,ASD (SFARI score 1or2or3)
DCC,ASD (SFARI score 1or2or3)
DLGAP1,ASD (SFARI score 1or2or3)
DLGAP2,ASD (SFARI score 1or2or3)
DLGAP3,ASD (SFARI score 1or2or3)
DLL1,ASD (SFARI score 1or2or3)
DLX2,ASD (SFARI score 1or2or3)
DLX3,ASD (SFARI score 1or2or3)
DLX6,ASD (SFARI score 1or2or3)
DMWD,ASD (SFARI score 1or2or3)
DMXL2,ASD (SFARI score 1or2or3)
DNAH10,ASD (SFARI score 1or2or3)
DNAH17,ASD (SFARI score 1or2or3)
DNAH3,ASD (SFARI score 1or2or3)
DNER,ASD (SFARI score 1or2or3)
DOCK1,ASD (SFARI score 1or2or3)
DOCK4,ASD (SFARI score 1or2or3)
DOCK8,ASD (SFARI score 1or2or3)
DPP10,ASD (SFARI score 1or2or3)
DPP3,ASD (SFARI score 1or2or3)
DPP4,ASD (SFARI score 1or2or3)
DPP6,ASD (SFARI score 1or2or3)
DPYD,ASD (SFARI score 1or2or3)
DPYSL3,ASD (SFARI score 1or2or3)
DRD1,ASD (SFARI score 1or2or3)
DRD2,ASD (SFARI score 1or2or3)
DRD3,ASD (SFARI score 1or2or3)
DST,ASD (SFARI score 1or2or3)
DUSP15,ASD (SFARI score 1or2or3)
DVL3,ASD (SFARI score 1or2or3)
DYDC1,ASD (SFARI score 1or2or3)
DYDC2,ASD (SFARI score 1or2or3)
EFR3A,ASD (SFARI score 1or2or3)
EGR3,ASD (SFARI score 1or2or3)
EIF4E,ASD (SFARI score 1or2or3)
ELAVL2,ASD (SFARI score 1or2or3)
ELP4,ASD (SFARI score 1or2or3)
EN2,ASD (SFARI score 1or2or3)
EP400,ASD (SFARI score 1or2or3)
EMSY,ASD (SFARI score 1or2or3)
EPC2,ASD (SFARI score 1or2or3)
EPHB2,ASD (SFARI score 1or2or3)
EPPK1,ASD (SFARI score 1or2or3)
ERMN,ASD (SFARI score 1or2or3)
ESR2,ASD (SFARI score 1or2or3)
ESRRB,ASD (SFARI score 1or2or3)
ETFB,ASD (SFARI score 1or2or3)
EXOC3,ASD (SFARI score 1or2or3)
EXOC5,ASD (SFARI score 1or2or3)
EXOC6,ASD (SFARI score 1or2or3)
EXOC6B,ASD (SFARI score 1or2or3)
EXT1,ASD (SFARI score 1or2or3)
ERBIN,ASD (SFARI score 1or2or3)
ELOVL2,ASD (SFARI score 1or2or3)
ELP2,ASD (SFARI score 1or2or3)
ERG,ASD (SFARI score 1or2or3)
FABP5,ASD (SFARI score 1or2or3)
FAM47A,ASD (SFARI score 1or2or3)
FAM98C,ASD (SFARI score 1or2or3)
FAN1,ASD (SFARI score 1or2or3)
FAT1,ASD (SFARI score 1or2or3)
FBN1,ASD (SFARI score 1or2or3)
FBXO11,ASD (SFARI score 1or2or3)
FBXO33,ASD (SFARI score 1or2or3)
FBXO40,ASD (SFARI score 1or2or3)
FCRL6,ASD (SFARI score 1or2or3)
FEZF2,ASD (SFARI score 1or2or3)
FGA,ASD (SFARI score 1or2or3)
FHIT,ASD (SFARI score 1or2or3)
FRK,ASD (SFARI score 1or2or3)
GABBR2,ASD (SFARI score 1or2or3)
GABRA4,ASD (SFARI score 1or2or3)
GABRG3,ASD (SFARI score 1or2or3)
GALNT13,ASD (SFARI score 1or2or3)
GALNT14,ASD (SFARI score 1or2or3)
FGFR1,ASD (SFARI score 1or2or3)
GALNT10,ASD (SFARI score 1or2or3)
GALNT8,ASD (SFARI score 1or2or3)
GAS2,ASD (SFARI score 1or2or3)
GDA,ASD (SFARI score 1or2or3)
GGNBP2,ASD (SFARI score 1or2or3)
GLIS1,ASD (SFARI score 1or2or3)
GLO1,ASD (SFARI score 1or2or3)
GLRA2,ASD (SFARI score 1or2or3)
GNAS,ASD (SFARI score 1or2or3)
FRG1,ASD (SFARI score 1or2or3)
GBE1,ASD (SFARI score 1or2or3)
GNB1L,ASD (SFARI score 1or2or3)
GPC4,ASD (SFARI score 1or2or3)
GPC6,ASD (SFARI score 1or2or3)
GPD2,ASD (SFARI score 1or2or3)
GPHN,ASD (SFARI score 1or2or3)
GPR37,ASD (SFARI score 1or2or3)
GPR85,ASD (SFARI score 1or2or3)
GRIA1,ASD (SFARI score 1or2or3)
GRID1,ASD (SFARI score 1or2or3)
GRID2,ASD (SFARI score 1or2or3)
GRID2IP,ASD (SFARI score 1or2or3)
GRIK2,ASD (SFARI score 1or2or3)
GRIK3,ASD (SFARI score 1or2or3)
GRIK4,ASD (SFARI score 1or2or3)
GRIK5,ASD (SFARI score 1or2or3)
GRIP1,ASD (SFARI score 1or2or3)
GRM5,ASD (SFARI score 1or2or3)
GRM7,ASD (SFARI score 1or2or3)
GTF2I,ASD (SFARI score 1or2or3)
GUCY1A2,ASD (SFARI score 1or2or3)
HDAC4,ASD (SFARI score 1or2or3)
HECW2,ASD (SFARI score 1or2or3)
H2BC11,ASD (SFARI score 1or2or3)
GPX1,ASD (SFARI score 1or2or3)
GSTM1,ASD (SFARI score 1or2or3)
HIVEP3,ASD (SFARI score 1or2or3)
HLA-A,ASD (SFARI score 1or2or3)
HLA-B,ASD (SFARI score 1or2or3)
HLA-DPB1,ASD (SFARI score 1or2or3)
HLA-DRB1,ASD (SFARI score 1or2or3)
HLA-G,ASD (SFARI score 1or2or3)
HMGN1,ASD (SFARI score 1or2or3)
HOMER1,ASD (SFARI score 1or2or3)
HS3ST5,ASD (SFARI score 1or2or3)
HSD11B1,ASD (SFARI score 1or2or3)
HTR1B,ASD (SFARI score 1or2or3)
HTR3A,ASD (SFARI score 1or2or3)
HTR3C,ASD (SFARI score 1or2or3)
HYDIN,ASD (SFARI score 1or2or3)
ICA1,ASD (SFARI score 1or2or3)
IL1R2,ASD (SFARI score 1or2or3)
IL1RAPL1,ASD (SFARI score 1or2or3)
IL1RAPL2,ASD (SFARI score 1or2or3)
ILF2,ASD (SFARI score 1or2or3)
IMMP2L,ASD (SFARI score 1or2or3)
INPP1,ASD (SFARI score 1or2or3)
INTS6,ASD (SFARI score 1or2or3)
IQGAP3,ASD (SFARI score 1or2or3)
ITGB3,ASD (SFARI score 1or2or3)
ITPR1,ASD (SFARI score 1or2or3)
ITSN1,ASD (SFARI score 1or2or3)
HERC1,ASD (SFARI score 1or2or3)
HNRNPD,ASD (SFARI score 1or2or3)
HNRNPF,ASD (SFARI score 1or2or3)
HNRNPK,ASD (SFARI score 1or2or3)
HNRNPR,ASD (SFARI score 1or2or3)
HNRNPUL2,ASD (SFARI score 1or2or3)
JARID2,ASD (SFARI score 1or2or3)
JMJD1C,ASD (SFARI score 1or2or3)
KANK1,ASD (SFARI score 1or2or3)
KAT2B,ASD (SFARI score 1or2or3)
KAT6A,ASD (SFARI score 1or2or3)
KATNAL1,ASD (SFARI score 1or2or3)
KCNC1,ASD (SFARI score 1or2or3)
KCND2,ASD (SFARI score 1or2or3)
KCND3,ASD (SFARI score 1or2or3)
KCNJ10,ASD (SFARI score 1or2or3)
KCNJ15,ASD (SFARI score 1or2or3)
KCNK7,ASD (SFARI score 1or2or3)
KCNMA1,ASD (SFARI score 1or2or3)
KCNQ2,ASD (SFARI score 1or2or3)
KCNS3,ASD (SFARI score 1or2or3)
KCTD13,ASD (SFARI score 1or2or3)
KDM1B,ASD (SFARI score 1or2or3)
KDM4B,ASD (SFARI score 1or2or3)
KDM4C,ASD (SFARI score 1or2or3)
KDM5A,ASD (SFARI score 1or2or3)
KDM6A,ASD (SFARI score 1or2or3)
KHDRBS2,ASD (SFARI score 1or2or3)
KIAA1586,ASD (SFARI score 1or2or3)
KIF13B,ASD (SFARI score 1or2or3)
KIF14,ASD (SFARI score 1or2or3)
KIF5C,ASD (SFARI score 1or2or3)
KIF1A,ASD (SFARI score 1or2or3)
KIRREL3,ASD (SFARI score 1or2or3)
KLF16,ASD (SFARI score 1or2or3)
KRR1,ASD (SFARI score 1or2or3)
KRT26,ASD (SFARI score 1or2or3)
LAMA1,ASD (SFARI score 1or2or3)
LAMB1,ASD (SFARI score 1or2or3)
LEO1,ASD (SFARI score 1or2or3)
LEP,ASD (SFARI score 1or2or3)
LILRB2,ASD (SFARI score 1or2or3)
LIN7B,ASD (SFARI score 1or2or3)
LMX1B,ASD (SFARI score 1or2or3)
LRBA,ASD (SFARI score 1or2or3)
LRFN2,ASD (SFARI score 1or2or3)
LRFN5,ASD (SFARI score 1or2or3)
LRP1,ASD (SFARI score 1or2or3)
LRP2,ASD (SFARI score 1or2or3)
LRRC1,ASD (SFARI score 1or2or3)
LRRC4,ASD (SFARI score 1or2or3)
MACROD2,ASD (SFARI score 1or2or3)
MAOA,ASD (SFARI score 1or2or3)
MAOB,ASD (SFARI score 1or2or3)
MAPK3,ASD (SFARI score 1or2or3)
MARK1,ASD (SFARI score 1or2or3)
MBD1,ASD (SFARI score 1or2or3)
MBD3,ASD (SFARI score 1or2or3)
MBD4,ASD (SFARI score 1or2or3)
MBD6,ASD (SFARI score 1or2or3)
MCM4,ASD (SFARI score 1or2or3)
MCM6,ASD (SFARI score 1or2or3)
MCPH1,ASD (SFARI score 1or2or3)
MDGA2,ASD (SFARI score 1or2or3)
MED12L,ASD (SFARI score 1or2or3)
MEGF10,ASD (SFARI score 1or2or3)
MEGF11,ASD (SFARI score 1or2or3)
MEMO1,ASD (SFARI score 1or2or3)
MET,ASD (SFARI score 1or2or3)
MFRP,ASD (SFARI score 1or2or3)
MIB1,ASD (SFARI score 1or2or3)
MLANA,ASD (SFARI score 1or2or3)
MSANTD2,ASD (SFARI score 1or2or3)
MSR1,ASD (SFARI score 1or2or3)
MTF1,ASD (SFARI score 1or2or3)
MTHFR,ASD (SFARI score 1or2or3)
METTL26,ASD (SFARI score 1or2or3)
MIR137,ASD (SFARI score 1or2or3)
MRTFB,ASD (SFARI score 1or2or3)
LZTS2,ASD (SFARI score 1or2or3)
MNT,ASD (SFARI score 1or2or3)
MSL3,ASD (SFARI score 1or2or3)
MSNP1AS,ASD (SFARI score 1or2or3)
MUC12,ASD (SFARI score 1or2or3)
MUC4,ASD (SFARI score 1or2or3)
MYH10,ASD (SFARI score 1or2or3)
MYH4,ASD (SFARI score 1or2or3)
MYO16,ASD (SFARI score 1or2or3)
MYO1E,ASD (SFARI score 1or2or3)
MYO5A,ASD (SFARI score 1or2or3)
MYO5C,ASD (SFARI score 1or2or3)
MYO9B,ASD (SFARI score 1or2or3)
NAALADL2,ASD (SFARI score 1or2or3)
NAV2,ASD (SFARI score 1or2or3)
NCKAP5,ASD (SFARI score 1or2or3)
NCOR1,ASD (SFARI score 1or2or3)
NDUFA5,ASD (SFARI score 1or2or3)
NEGR1,ASD (SFARI score 1or2or3)
NEO1,ASD (SFARI score 1or2or3)
MAPT-AS1,ASD (SFARI score 1or2or3)
MYH9,ASD (SFARI score 1or2or3)
NFE2L3,ASD (SFARI score 1or2or3)
NFIA,ASD (SFARI score 1or2or3)
NFIB,ASD (SFARI score 1or2or3)
NINL,ASD (SFARI score 1or2or3)
NIPA1,ASD (SFARI score 1or2or3)
NIPA2,ASD (SFARI score 1or2or3)
NLGN1,ASD (SFARI score 1or2or3)
NLGN4Y,ASD (SFARI score 1or2or3)
NR1D1,ASD (SFARI score 1or2or3)
NR2F1,ASD (SFARI score 1or2or3)
NRCAM,ASD (SFARI score 1or2or3)
NRP2,ASD (SFARI score 1or2or3)
NTNG1,ASD (SFARI score 1or2or3)
NTRK1,ASD (SFARI score 1or2or3)
NTRK3,ASD (SFARI score 1or2or3)
NSMCE3,ASD (SFARI score 1or2or3)
NUAK1,ASD (SFARI score 1or2or3)
NUDCD2,ASD (SFARI score 1or2or3)
NUP133,ASD (SFARI score 1or2or3)
NXPH1,ASD (SFARI score 1or2or3)
ODF3L2,ASD (SFARI score 1or2or3)
OFD1,ASD (SFARI score 1or2or3)
OPHN1,ASD (SFARI score 1or2or3)
OR1C1,ASD (SFARI score 1or2or3)
OR2T10,ASD (SFARI score 1or2or3)
OR52M1,ASD (SFARI score 1or2or3)
OTUD7A,ASD (SFARI score 1or2or3)
OXT,ASD (SFARI score 1or2or3)
OXTR,ASD (SFARI score 1or2or3)
NPAS2,ASD (SFARI score 1or2or3)
OR2M4,ASD (SFARI score 1or2or3)
OTX1,ASD (SFARI score 1or2or3)
P2RX5,ASD (SFARI score 1or2or3)
P4HA2,ASD (SFARI score 1or2or3)
PAFAH1B2,ASD (SFARI score 1or2or3)
PAK2,ASD (SFARI score 1or2or3)
PAPOLG,ASD (SFARI score 1or2or3)
PARD3B,ASD (SFARI score 1or2or3)
NSD2,ASD (SFARI score 1or2or3)
PATJ,ASD (SFARI score 1or2or3)
PBX1,ASD (SFARI score 1or2or3)
PCDH10,ASD (SFARI score 1or2or3)
PCDH11X,ASD (SFARI score 1or2or3)
PCDH15,ASD (SFARI score 1or2or3)
PCDH9,ASD (SFARI score 1or2or3)
PCDHA1,ASD (SFARI score 1or2or3)
PCDHA10,ASD (SFARI score 1or2or3)
PCDHA11,ASD (SFARI score 1or2or3)
PCDHA12,ASD (SFARI score 1or2or3)
PCDHA13,ASD (SFARI score 1or2or3)
PCDHA2,ASD (SFARI score 1or2or3)
PCDHA3,ASD (SFARI score 1or2or3)
PCDHA4,ASD (SFARI score 1or2or3)
PCDHA5,ASD (SFARI score 1or2or3)
PCDHA6,ASD (SFARI score 1or2or3)
PCDHA7,ASD (SFARI score 1or2or3)
PCDHA8,ASD (SFARI score 1or2or3)
PCDHA9,ASD (SFARI score 1or2or3)
PCDHAC1,ASD (SFARI score 1or2or3)
PCDHAC2,ASD (SFARI score 1or2or3)
PCM1,ASD (SFARI score 1or2or3)
PDCD1,ASD (SFARI score 1or2or3)
PDE1C,ASD (SFARI score 1or2or3)
PDK2,ASD (SFARI score 1or2or3)
PER1,ASD (SFARI score 1or2or3)
PER2,ASD (SFARI score 1or2or3)
PEX7,ASD (SFARI score 1or2or3)
PHRF1,ASD (SFARI score 1or2or3)
PITX1,ASD (SFARI score 1or2or3)
PLAUR,ASD (SFARI score 1or2or3)
PLCB1,ASD (SFARI score 1or2or3)
PLCD4,ASD (SFARI score 1or2or3)
PLN,ASD (SFARI score 1or2or3)
PLXNA3,ASD (SFARI score 1or2or3)
PLXNA4,ASD (SFARI score 1or2or3)
PLXNB1,ASD (SFARI score 1or2or3)
PNPLA7,ASD (SFARI score 1or2or3)
POLA2,ASD (SFARI score 1or2or3)
POMT1,ASD (SFARI score 1or2or3)
POT1,ASD (SFARI score 1or2or3)
PPFIA1,ASD (SFARI score 1or2or3)
PPM1D,ASD (SFARI score 1or2or3)
PPP2R1B,ASD (SFARI score 1or2or3)
PREX1,ASD (SFARI score 1or2or3)
PRICKLE1,ASD (SFARI score 1or2or3)
PRICKLE2,ASD (SFARI score 1or2or3)
PRKAR1B,ASD (SFARI score 1or2or3)
PRKCA,ASD (SFARI score 1or2or3)
PRKCB,ASD (SFARI score 1or2or3)
PRKD2,ASD (SFARI score 1or2or3)
PRKDC,ASD (SFARI score 1or2or3)
PRODH,ASD (SFARI score 1or2or3)
PRPF39,ASD (SFARI score 1or2or3)
PRKN,ASD (SFARI score 1or2or3)
PHF7,ASD (SFARI score 1or2or3)
PIK3CG,ASD (SFARI score 1or2or3)
PON1,ASD (SFARI score 1or2or3)
PPP1R1B,ASD (SFARI score 1or2or3)
PRUNE2,ASD (SFARI score 1or2or3)
PSD3,ASD (SFARI score 1or2or3)
PTBP2,ASD (SFARI score 1or2or3)
PTGS2,ASD (SFARI score 1or2or3)
PTCHD1-AS,ASD (SFARI score 1or2or3)
PTPRB,ASD (SFARI score 1or2or3)
PTPRC,ASD (SFARI score 1or2or3)
PTPRT,ASD (SFARI score 1or2or3)
PXDN,ASD (SFARI score 1or2or3)
PYHIN1,ASD (SFARI score 1or2or3)
QRICH1,ASD (SFARI score 1or2or3)
RAB11FIP5,ASD (SFARI score 1or2or3)
RAB2A,ASD (SFARI score 1or2or3)
RAB39B,ASD (SFARI score 1or2or3)
RAB43,ASD (SFARI score 1or2or3)
PHB1,ASD (SFARI score 1or2or3)
RAD21L1,ASD (SFARI score 1or2or3)
RANBP17,ASD (SFARI score 1or2or3)
RAPGEF4,ASD (SFARI score 1or2or3)
RASSF5,ASD (SFARI score 1or2or3)
RBFOX1,ASD (SFARI score 1or2or3)
RBM27,ASD (SFARI score 1or2or3)
REEP3,ASD (SFARI score 1or2or3)
RGS7,ASD (SFARI score 1or2or3)
RIMS3,ASD (SFARI score 1or2or3)
RNF135,ASD (SFARI score 1or2or3)
RNF25,ASD (SFARI score 1or2or3)
RNF38,ASD (SFARI score 1or2or3)
ROBO2,ASD (SFARI score 1or2or3)
RP11-1407O15.2,ASD (SFARI score 1or2or3)
RPL10,ASD (SFARI score 1or2or3)
RPS6KA2,ASD (SFARI score 1or2or3)
RPS6KA3,ASD (SFARI score 1or2or3)
SAE1,ASD (SFARI score 1or2or3)
SAMD11,ASD (SFARI score 1or2or3)
SASH1,ASD (SFARI score 1or2or3)
SATB2,ASD (SFARI score 1or2or3)
SBF1,ASD (SFARI score 1or2or3)
SCFD2,ASD (SFARI score 1or2or3)
SCAF4,ASD (SFARI score 1or2or3)
SCN4A,ASD (SFARI score 1or2or3)
SCN9A,ASD (SFARI score 1or2or3)
SCP2,ASD (SFARI score 1or2or3)
SDC2,ASD (SFARI score 1or2or3)
SEMA5A,ASD (SFARI score 1or2or3)
SET,ASD (SFARI score 1or2or3)
RHOXF1,ASD (SFARI score 1or2or3)
RIT2,ASD (SFARI score 1or2or3)
SERPINE1,ASD (SFARI score 1or2or3)
SETD1B,ASD (SFARI score 1or2or3)
SETDB1,ASD (SFARI score 1or2or3)
RPS10P2-AS1,ASD (SFARI score 1or2or3)
SETDB2,ASD (SFARI score 1or2or3)
SEZ6L2,ASD (SFARI score 1or2or3)
SF3B1,ASD (SFARI score 1or2or3)
SGSM3,ASD (SFARI score 1or2or3)
SH3RF3,ASD (SFARI score 1or2or3)
SHANK1,ASD (SFARI score 1or2or3)
SHOX,ASD (SFARI score 1or2or3)
SLC12A5,ASD (SFARI score 1or2or3)
SLC1A1,ASD (SFARI score 1or2or3)
SLC22A9,ASD (SFARI score 1or2or3)
SLC24A2,ASD (SFARI score 1or2or3)
SLC25A12,ASD (SFARI score 1or2or3)
SLC25A39,ASD (SFARI score 1or2or3)
SLC27A4,ASD (SFARI score 1or2or3)
SLC29A4,ASD (SFARI score 1or2or3)
SLC38A10,ASD (SFARI score 1or2or3)
SLC4A10,ASD (SFARI score 1or2or3)
SLC6A3,ASD (SFARI score 1or2or3)
SLC6A4,ASD (SFARI score 1or2or3)
SLC6A8,ASD (SFARI score 1or2or3)
SLC7A3,ASD (SFARI score 1or2or3)
SLC7A5,ASD (SFARI score 1or2or3)
SLC7A7,ASD (SFARI score 1or2or3)
SLC9A9,ASD (SFARI score 1or2or3)
SLCO1B3,ASD (SFARI score 1or2or3)
SLITRK5,ASD (SFARI score 1or2or3)
SMAD4,ASD (SFARI score 1or2or3)
SMC3,ASD (SFARI score 1or2or3)
SMG6,ASD (SFARI score 1or2or3)
SMURF1,ASD (SFARI score 1or2or3)
SNAP25,ASD (SFARI score 1or2or3)
SND1,ASD (SFARI score 1or2or3)
SNTG2,ASD (SFARI score 1or2or3)
SNX5,ASD (SFARI score 1or2or3)
SOD1,ASD (SFARI score 1or2or3)
SIN3B,ASD (SFARI score 1or2or3)
SORCS3,ASD (SFARI score 1or2or3)
SPARCL1,ASD (SFARI score 1or2or3)
SPEN,ASD (SFARI score 1or2or3)
SPP2,ASD (SFARI score 1or2or3)
SRGAP3,ASD (SFARI score 1or2or3)
SRSF11,ASD (SFARI score 1or2or3)
SSRP1,ASD (SFARI score 1or2or3)
