gene_name	isoformUpregulated	isoformDownregulated	dIF	isoform_switch_q_value
MACROH2A1	ENST00000312469.8_3	ENST00000511689.5_2	0.12566666666666668	2.2404868977802586e-23
MACROH2A1	TALONT000754968	ENST00000511689.5_2	0.18166666666666664	6.772025315181678e-46
CSNK1A1	ENST00000261798.10_3	TALONT000794344	0.016666666666666666	0.0012642274174908777
CSNK1A1	TALONT000793521	ENST00000657001.1_2	0.013333333333333332	7.837527353365884e-5
CSNK1A1	TALONT000793521	TALONT000794344	0.013333333333333332	7.837527353365884e-5
CPEB4	ENST00000265085.10_3	ENST00000520867.5_2	0.10466666666666667	0.011608231845601781
DBN1	ENST00000393565.5_3	ENST00000309007.9_3	0.049999999999999996	1.18365521602143e-12
UBE3A	ENST00000630424.2_2	ENST00000649550.1_3	0.037	8.01196859751846e-6
FGF12	TALONT000672691	ENST00000454309.6_3	0.3566666666666666	7.542102020840217e-7
GNAI2	ENST00000422163.5_1	ENST00000313601.11_2	0.31733333333333336	1.8353705572343718e-10
TFG	TALONT000519355	ENST00000418917.6_2	0.036000000000000004	2.0340943777310443e-4
TFG	TALONT000519355	ENST00000490574.5_2	0.036000000000000004	2.0340943777310443e-4
NCBP2	ENST00000422610.5_2	ENST00000321256.10_3	0.03599999999999999	0.015146142418150663
NCBP2	ENST00000422610.5_2	ENST00000427641.2_2	0.03599999999999999	0.015146142418150663
NCBP2	ENST00000452404.6_2	ENST00000321256.10_3	0.08266666666666667	0.004201773689769752
NCBP2	ENST00000452404.6_2	ENST00000427641.2_2	0.08266666666666667	0.004201773689769752
ABCC5	TALONT000652893	ENST00000334444.11_3	0.02533333333333334	0.006796704097166718
FOXP1	ENST00000650387.1_3	ENST00000493089.7_4	0.12966666666666668	0.021024850039043842
FOXP1	ENST00000650387.1_3	ENST00000649528.2_3	0.12966666666666668	0.021024850039043842
FOXP1	ENST00000650387.1_3	ENST00000649596.1_2	0.12966666666666668	0.021024850039043842
FOXP1	ENST00000650387.1_3	ENST00000650231.1_2	0.12966666666666668	0.021024850039043842
FOXP1	TALONT000497356	ENST00000493089.7_4	0.13799999999999998	0.0010756184777129176
FOXP1	TALONT000497356	ENST00000649528.2_3	0.13799999999999998	0.0010756184777129176
FOXP1	TALONT000497356	ENST00000649596.1_2	0.13799999999999998	0.0010756184777129176
FOXP1	TALONT000497356	ENST00000650231.1_2	0.13799999999999998	0.0010756184777129176
FOXP1	TALONT001254963	ENST00000493089.7_4	0.06633333333333334	5.578594911357894e-7
FOXP1	TALONT001254963	ENST00000649528.2_3	0.06633333333333334	5.578594911357894e-7
FOXP1	TALONT001254963	ENST00000649596.1_2	0.06633333333333334	5.578594911357894e-7
FOXP1	TALONT001254963	ENST00000650231.1_2	0.06633333333333334	5.578594911357894e-7
FOXP1	TALONT001255194	ENST00000493089.7_4	0.04833333333333334	2.118469004815532e-5
FOXP1	TALONT001255194	ENST00000649528.2_3	0.04833333333333334	2.118469004815532e-5
FOXP1	TALONT001255194	ENST00000649596.1_2	0.04833333333333334	2.118469004815532e-5
FOXP1	TALONT001255194	ENST00000650231.1_2	0.04833333333333334	2.118469004815532e-5
EIF4G1	ENST00000352767.7_3	TALONT000662236	0.011666666666666667	8.477693700475325e-4
EIF4G1	ENST00000352767.7_3	TALONT000662242	0.011666666666666667	8.477693700475325e-4
EIF4G1	ENST00000382330.7_3	ENST00000346169.6_2	0.08066666666666666	1.2242520711517197e-6
EIF4G1	ENST00000382330.7_3	TALONT000662089	0.08066666666666666	1.2242520711517197e-6
EIF4G1	TALONT000662179	ENST00000346169.6_2	0.04766666666666666	3.243628668917084e-17
EIF4G1	TALONT000662179	TALONT000662089	0.04766666666666666	3.243628668917084e-17
SLC4A3	ENST00000358055.8_4	TALONT000787323	0.18266666666666664	0.04225286043945513
KANSL3	ENST00000597150.5_2	ENST00000444759.5_2	0.07200000000000001	7.742830723709463e-6
KANSL3	TALONT000567496	ENST00000444759.5_2	0.017	0.018523086654593846
TP53I3	TALONT000462852	ENST00000238721.9_3	0.36700000000000005	7.115009773363821e-5
GPD2	ENST00000310454.10_1	ENST00000438166.7_2	0.043333333333333335	0.020984007056613626
GPD2	TALONT001554059	ENST00000438166.7_2	0.017	9.962964652267838e-4
PDE1A	TALONT000689479	TALONT000689659	0.1816666666666667	2.409369635028084e-4
GCA	ENST00000487445.6_1	TALONT000660839	0.17233333333333334	3.6059356970721078e-6
RTN4	TALONT000500934	ENST00000317610.11_3	0.09733333333333327	5.662724062799697e-4
RTN4	TALONT000500934	ENST00000357732.8_2	0.09733333333333327	5.662724062799697e-4
LOXL3	ENST00000470907.6_2	ENST00000264094.8_3	0.19333333333333333	7.338982297261165e-4
LOXL3	TALONT002636008	ENST00000264094.8_3	0.03333333333333333	0.030106580977323844
EHBP1	ENST00000263991.9_1	ENST00000405482.5_2	0.07033333333333333	1.0281760276382196e-13
EHBP1	ENST00000263991.9_1	ENST00000471179.1_1	0.07033333333333333	1.0281760276382196e-13
EHBP1	ENST00000263991.9_1	TALONT000510848	0.07033333333333333	1.0281760276382196e-13
EHBP1	ENST00000263991.9_1	TALONT000510858	0.07033333333333333	1.0281760276382196e-13
EHBP1	ENST00000263991.9_1	TALONT000510866	0.07033333333333333	1.0281760276382196e-13
EHBP1	ENST00000263991.9_1	TALONT000511284	0.07033333333333333	1.0281760276382196e-13
EHBP1	ENST00000263991.9_1	TALONT000511326	0.07033333333333333	1.0281760276382196e-13
EHBP1	TALONT000510857	ENST00000471179.1_1	0.05266666666666667	2.318461167516949e-9
EHBP1	TALONT000510857	TALONT000510866	0.05266666666666667	2.318461167516949e-9
EHBP1	TALONT000510857	TALONT000511284	0.05266666666666667	2.318461167516949e-9
EHBP1	TALONT000510857	TALONT000511326	0.05266666666666667	2.318461167516949e-9
EHBP1	TALONT000510936	ENST00000405482.5_2	0.11533333333333334	0.0050187378951925855
EHBP1	TALONT000510936	ENST00000471179.1_1	0.11533333333333334	0.0050187378951925855
EHBP1	TALONT000510936	TALONT000510848	0.11533333333333334	0.0050187378951925855
EHBP1	TALONT000510936	TALONT000510858	0.11533333333333334	0.0050187378951925855
EHBP1	TALONT000510936	TALONT000511284	0.11533333333333334	0.0050187378951925855
EHBP1	TALONT000510936	TALONT000511326	0.11533333333333334	0.0050187378951925855
SDC1	ENST00000381150.5_2	ENST00000254351.9_3	0.2746666666666666	1.9161334384820318e-5
AMPD2	ENST00000358729.8_2	ENST00000342115.8_3	0.283	1.379876499349362e-19
AMPD2	ENST00000358729.8_2	ENST00000528454.5_1	0.283	1.379876499349362e-19
AMPD2	ENST00000358729.8_2	TALONT000512600	0.283	1.379876499349362e-19
HDAC1	ENST00000476391.5_1	ENST00000373548.8_2	0.16366666666666668	6.98985099881132e-5
HDAC1	TALONT000335566	ENST00000373548.8_2	0.031	0.039519095220962745
IVNS1ABP	TALONT000750222	ENST00000480769.5_2	0.04666666666666666	9.099676703553701e-8
PRDM2	TALONT000258644	ENST00000413440.5_1	0.12733333333333333	3.6682407457044944e-11
PRDM2	TALONT000258644	TALONT000258680	0.12733333333333333	3.6682407457044944e-11
PHTF1	TALONT000524964	TALONT000525103	0.027666666666666666	0.026658753198815343
KIF21B	TALONT001643582	TALONT000765297	0.011999999999999999	0.014826277642596922
KIF21B	TALONT001643582	TALONT000765329	0.011999999999999999	0.014826277642596922
KIF21B	TALONT001643650	TALONT000765297	0.025666666666666667	0.019910894586844956
KIF21B	TALONT001643650	TALONT000765329	0.025666666666666667	0.019910894586844956
KIF21B	TALONT001643651	TALONT000765297	0.028333333333333335	0.029336430524323196
KIF21B	TALONT001643651	TALONT000765329	0.028333333333333335	0.029336430524323196
KIF21B	TALONT001643655	TALONT000765297	0.012333333333333333	0.016661887507918752
KIF21B	TALONT001643655	TALONT000765329	0.012333333333333333	0.016661887507918752
KIF21B	TALONT002240358	TALONT000765297	0.017666666666666667	0.0025850850707483486
KIF21B	TALONT002240358	TALONT000765329	0.017666666666666667	0.0025850850707483486
AKT3	TALONT001654201	TALONT000820897	0.24666666666666665	3.6694587128852445e-5
ADGRL2	TALONT000456325	TALONT000455915	0.022000000000000002	0.03801874785959677
ADGRL2	TALONT000456325	TALONT000456228	0.022000000000000002	0.03801874785959677
ADGRL2	TALONT000456325	TALONT000456297	0.022000000000000002	0.03801874785959677
ADGRL2	TALONT000456388	TALONT000455915	0.03066666666666666	0.011198522055870444
ADGRL2	TALONT000456388	TALONT000456228	0.03066666666666666	0.011198522055870444
ADGRL2	TALONT000456388	TALONT000456297	0.03066666666666666	0.011198522055870444
ADGRL2	TALONT001588553	TALONT000456228	0.020666666666666667	7.037233959880259e-4
ADGRL2	TALONT001588553	TALONT000456297	0.020666666666666667	7.037233959880259e-4
PIK3R3	ENST00000420542.5_2	TALONT000390466	0.04933333333333333	1.3770150652918194e-4
PLPPR4	ENST00000370185.7_3	ENST00000457765.5_1	0.1283333333333333	2.4714001346719303e-5
RCOR3	ENST00000367005.8_1	ENST00000367006.8_1	0.044333333333333336	0.0011780659121886354
CENPF	TALONT000793822	TALONT000793303	0.2763333333333333	1.9033622712944573e-14
CENPF	TALONT000793822	TALONT000793335	0.2763333333333333	1.9033622712944573e-14
CENPF	TALONT000793868	TALONT000793303	0.04466666666666667	4.209043712399697e-9
CENPF	TALONT000793868	TALONT000793335	0.04466666666666667	4.209043712399697e-9
OSBPL9	ENST00000447887.5_2	ENST00000462759.5_1	0.044000000000000004	1.9124660409404787e-8
PLAGL1	TALONT000687993	ENST00000629195.2_2	0.031	0.004734153662007234
AKAP7	ENST00000342266.4_1	TALONT000676235	0.03266666666666662	0.01507127312513739
SGK1	ENST00000367858.9_5	ENST00000237305.11_5	0.44266666666666665	1.8994172001536243e-10
RPN2	TALONT000297514	ENST00000237530.11_2	0.3063333333333333	1.5819464326388853e-42
SATB2	TALONT000725130	TALONT000727753	0.044333333333333336	2.509294588780674e-4
SATB2	TALONT000725130	TALONT000728053	0.044333333333333336	2.509294588780674e-4
SET	ENST00000322030.12_1	ENST00000372692.8_1	0.11433333333333334	0.033110086653787396
CNTRL	TALONT000768664	ENST00000373847.5_1	0.14833333333333334	0.0011199543663572744
CNTRL	TALONT000768664	TALONT000768639	0.14833333333333334	0.0011199543663572744
CNTRL	TALONT000768664	TALONT000768785	0.14833333333333334	0.0011199543663572744
CNTRL	TALONT000768705	ENST00000373847.5_1	0.093	0.002074794104356634
CNTRL	TALONT000768705	TALONT000768639	0.093	0.002074794104356634
CNTRL	TALONT000768705	TALONT000768785	0.093	0.002074794104356634
CNTRL	TALONT000768721	ENST00000373847.5_1	0.10300000000000001	9.232994090691407e-6
CNTRL	TALONT000768721	TALONT000768639	0.10300000000000001	9.232994090691407e-6
CNTRL	TALONT000768721	TALONT000768785	0.10300000000000001	9.232994090691407e-6
PHF19	ENST00000419155.5_2	ENST00000373896.8_4	0.12133333333333335	0.02342189716946057
PHF19	TALONT002623476	ENST00000373896.8_4	0.12933333333333336	4.2520155336056725e-10
DNMT3A	ENST00000321117.9_4	ENST00000402667.1_3	0.09766666666666665	8.075741444554644e-4
AFTPH	ENST00000498706.5_1	ENST00000238856.8_1	0.015333333333333334	0.01578726940078693
AFTPH	ENST00000498706.5_1	TALONT000515815	0.015333333333333334	0.01578726940078693
MXI1	ENST00000239007.11_4	ENST00000332674.9_5	0.08666666666666667	0.0032554887363036816
MXI1	TALONT000851743	ENST00000332674.9_5	0.05	0.018224084451751308
MXI1	TALONT000851746	ENST00000332674.9_5	0.024333333333333332	0.03344108603503128
KCNIP2	TALONT000850047	ENST00000348850.9_2	0.271	2.674358300208065e-7
KCNIP2	TALONT000850047	TALONT000850048	0.271	2.674358300208065e-7
KCNIP2	TALONT000850047	TALONT000850055	0.271	2.674358300208065e-7
GRIA2	TALONT000585111	ENST00000505888.1_1	0.06866666666666667	2.4213283552696246e-7
GRIA2	TALONT000585111	TALONT000587274	0.06866666666666667	2.4213283552696246e-7
GRIA2	TALONT000585201	ENST00000505888.1_1	0.04966666666666667	2.8978197847859714e-10
GRIA2	TALONT000585201	TALONT000587274	0.04966666666666667	2.8978197847859714e-10
PCMT1	ENST00000544496.5_1	ENST00000367378.6_3	0.012666666666666668	0.0424384014958945
PCMT1	ENST00000544496.5_1	ENST00000367384.7_4	0.012666666666666668	0.0424384014958945
HSPH1	TALONT000234908	ENST00000630972.2_2	0.01566666666666667	1.3328424197936957e-8
PTK2B	ENST00000346049.10_3	ENST00000397501.5_2	0.3716666666666667	2.0754365358287855e-5
PTK2B	ENST00000346049.10_3	TALONT000588596	0.3716666666666667	2.0754365358287855e-5
ZNF706	ENST00000311212.9_3	ENST00000519916.1_2	0.1373333333333333	0.0032571138009040413
ZNF706	ENST00000311212.9_3	TALONT000653554	0.1373333333333333	0.0032571138009040413
ZNF706	ENST00000519882.5_2	ENST00000519916.1_2	0.04033333333333334	0.01561678611575575
ZNF706	ENST00000519882.5_2	TALONT000653554	0.04033333333333334	0.01561678611575575
SPOP	TALONT000389695	ENST00000393328.6_2	0.10266666666666667	5.00526760241365e-10
SPOP	TALONT000389695	ENST00000504102.6_3	0.10266666666666667	5.00526760241365e-10
HPCA	ENST00000373467.4_2	TALONT000345227	0.433	5.719499693889356e-4
KIAA1191	ENST00000614420.4_3	ENST00000393728.6_2	0.083	1.7363282682044834e-30
KIAA1191	ENST00000620366.4_2	ENST00000393728.6_2	0.01733333333333333	0.004410745158965348
KIAA1191	TALONT000811111	ENST00000393728.6_2	0.014666666666666668	2.8138245709249644e-7
COPA	ENST00000241704.8_4	TALONT000671754	0.04599999999999993	1.75732756983596e-5
RAMP3	TALONT001373827	ENST00000242249.8_2	0.4146666666666667	0.0029527605749563044
CALD1	ENST00000361901.6_3	ENST00000424922.5_2	0.07133333333333333	3.0321663397822742e-6
CALD1	ENST00000443197.5_1	ENST00000424922.5_2	0.05366666666666667	0.004282039965896437
P4HA1	TALONT000842465	ENST00000307116.6_2	0.035	0.04963173708505347
P4HA1	TALONT000842465	ENST00000373008.6_2	0.035	0.04963173708505347
MORF4L2	ENST00000451301.5_3	ENST00000360458.5_3	0.05033333333333334	3.233361991729993e-8
MORF4L2	ENST00000451301.5_3	ENST00000433176.6_3	0.05033333333333334	3.233361991729993e-8
MORF4L2	ENST00000492116.5_2	ENST00000360458.5_3	0.04833333333333333	1.5043698471397485e-6
BAZ2B	TALONT000650216	TALONT000651622	0.009	0.019738742629722333
BAZ2B	TALONT000652201	TALONT000651622	0.021333333333333336	8.279440148725414e-10
BAZ2B	TALONT000652357	TALONT000651622	0.02266666666666667	0.001348418593558268
BAZ2B	TALONT000653060	TALONT000651622	0.027666666666666666	0.047419923756824266
VAPB	ENST00000475243.6_2	ENST00000520497.1_1	0.16800000000000004	0.01929644510758954
STX16	ENST00000371141.8_4	ENST00000371132.8_3	0.09699999999999998	0.008158109686915981
RNF114	ENST00000623528.3_1	ENST00000244061.6_2	0.22366666666666668	4.709266926942304e-10
SSR1	TALONT000559924	ENST00000244763.9_4	0.006333333333333333	0.04161211588257993
NRN1	ENST00000495850.1_2	ENST00000244766.7_3	0.11033333333333334	0.003642124636011926
NRN1	TALONT000559716	ENST00000244766.7_3	0.124	3.4155697787786405e-4
LRRFIP1	TALONT000804253	ENST00000289175.10_3	0.206	1.0887142939016534e-10
LRRFIP1	TALONT000804253	TALONT000804385	0.206	1.0887142939016534e-10
LRRFIP1	TALONT000804277	ENST00000289175.10_3	0.10933333333333332	0.009082306085715326
LRRFIP1	TALONT000804277	TALONT000804385	0.10933333333333332	0.009082306085715326
SEPTIN6	ENST00000354228.8_3	ENST00000394610.6_3	0.10333333333333328	1.737410438300915e-6
TMEM255A	ENST00000309720.9_2	ENST00000371369.8_2	0.39599999999999996	6.180971583250484e-13
TMX4	TALONT000260337	TALONT000261018	0.011000000000000001	0.023992921331368575
MGME1	ENST00000467391.1_1	ENST00000377710.10_3	0.16566666666666668	0.03147376648072469
MGME1	TALONT000269153	ENST00000377710.10_3	0.04300000000000001	0.007203709669526692
KLC1	TALONT000421208	ENST00000452929.6_2	0.10599999999999998	0.0036690712226391943
KLC1	TALONT000421208	ENST00000556986.1_1	0.10599999999999998	0.0036690712226391943
KLC1	TALONT000421208	ENST00000557450.5_1	0.10599999999999998	0.0036690712226391943
MCF2L	ENST00000535094.7_2	ENST00000375604.6_1	0.049666666666666665	0.0062433372934484165
MCF2L	ENST00000535094.7_2	TALONT000274356	0.049666666666666665	0.0062433372934484165
MCF2L	ENST00000535094.7_2	TALONT000274359	0.049666666666666665	0.0062433372934484165
MCF2L	TALONT000274315	ENST00000375604.6_1	0.04133333333333333	1.571378272928615e-6
MCF2L	TALONT000274315	TALONT000274356	0.04133333333333333	1.571378272928615e-6
MCF2L	TALONT000274315	TALONT000274359	0.04133333333333333	1.571378272928615e-6
MASP1	ENST00000169293.10_2	ENST00000296280.10_5	0.2423333333333333	2.917323045800464e-12
SYNGR3	ENST00000248121.7_2	ENST00000564642.1_1	0.27699999999999997	5.764591384857942e-7
SYNGR3	ENST00000562045.1_1	ENST00000564642.1_1	0.23033333333333333	0.03923585914296372
TNFRSF19	ENST00000382263.3_1	ENST00000248484.8_1	0.30066666666666664	2.4611312439649596e-10
TNFRSF19	TALONT000232056	ENST00000248484.8_1	0.07033333333333333	0.017394275153397733
RNF6	ENST00000346166.7_2	ENST00000381588.9_3	0.1156666666666667	0.016566954281283776
AKAP9	TALONT000795209	ENST00000394564.5_1	0.153	5.641907287720297e-6
SGCE	ENST00000642933.1_2	ENST00000447873.6_4	0.25733333333333336	9.207754854747809e-7
CASD1	ENST00000297273.9_2	TALONT000798496	0.14633333333333332	0.026380452608014315
MPST	ENST00000401419.7_1	ENST00000429360.5_1	0.33766666666666667	9.042213618799303e-5
FOXP2	TALONT000814426	ENST00000350908.9_3	0.2813333333333334	2.4195583816268362e-4
FOXP2	TALONT000814426	ENST00000393489.8_3	0.2813333333333334	2.4195583816268362e-4
FOXP2	TALONT000814426	TALONT000814517	0.2813333333333334	2.4195583816268362e-4
GAD1	ENST00000358196.8_2	TALONT000668958	0.25599999999999995	4.663244538421949e-4
GAD1	ENST00000358196.8_2	TALONT000668997	0.25599999999999995	4.663244538421949e-4
GAD1	ENST00000358196.8_2	TALONT000669534	0.25599999999999995	4.663244538421949e-4
VPS13C	TALONT000304352	ENST00000560637.5_2	0.046	2.6673344280719527e-5
VPS13C	TALONT000304392	ENST00000560637.5_2	0.15466666666666665	1.7913948183600692e-6
VPS13C	TALONT000304519	ENST00000560637.5_2	0.06733333333333333	0.02046314271564038
SLC44A2	TALONT000283138	ENST00000335757.10_3	0.14033333333333337	5.75744935741957e-10
SLC44A2	TALONT000283138	ENST00000586078.5_3	0.14033333333333337	5.75744935741957e-10
SLC44A2	TALONT000283172	ENST00000335757.10_3	0.063	4.5246192568563895e-6
SLC44A2	TALONT000283172	ENST00000586078.5_3	0.063	4.5246192568563895e-6
ITFG1	ENST00000320640.11_3	TALONT000459188	0.04299999999999993	2.1706006373506918e-4
FGF13	ENST00000315930.11_7	TALONT000766907	0.11033333333333334	1.9378781502815248e-4
FGF13	ENST00000315930.11_7	TALONT000767485	0.11033333333333334	1.9378781502815248e-4
NECTIN2	ENST00000252485.8_1	ENST00000252483.10_2	0.15700000000000003	0.030304875315285
AFDN	TALONT000721955	ENST00000507704.5_3	0.009	0.003700264901511871
AFDN	TALONT000722067	ENST00000507704.5_3	0.010333333333333333	0.010744687441710149
PAK4	ENST00000599386.5_2	TALONT000351821	0.15	1.7573398732994836e-9
PAK4	ENST00000599386.5_2	TALONT000351825	0.15	1.7573398732994836e-9
CLIP1	TALONT000700739	TALONT000701058	0.045	5.09886012117446e-7
CLIP1	TALONT000700739	TALONT000701253	0.045	5.09886012117446e-7
CLIP1	TALONT000700739	TALONT000701256	0.045	5.09886012117446e-7
CLIP1	TALONT000700739	TALONT000701717	0.045	5.09886012117446e-7
CLIP1	TALONT000700739	TALONT000701903	0.045	5.09886012117446e-7
ZNF331	ENST00000512387.6_2	ENST00000253144.13_1	0.07299999999999998	0.015180845540291525
ZNF331	ENST00000512387.6_2	TALONT000412540	0.07299999999999998	0.015180845540291525
ZNF331	TALONT000412703	ENST00000253144.13_1	0.033666666666666664	0.001003304225450806
ZNF331	TALONT000412703	TALONT000412540	0.033666666666666664	0.001003304225450806
SYNE1	TALONT000692179	TALONT000692435	0.012333333333333332	0.039913690251656093
SYNE1	TALONT000692179	TALONT000692442	0.012333333333333332	0.039913690251656093
SYNE1	TALONT001542737	TALONT000692435	0.014333333333333335	0.0225866391177672
SYNE1	TALONT001542737	TALONT000692442	0.014333333333333335	0.0225866391177672
GSE1	TALONT000546554	TALONT000546528	0.06766666666666667	2.9902977231784226e-9
GSE1	TALONT000546554	TALONT000547169	0.06766666666666667	2.9902977231784226e-9
GSE1	TALONT000546857	TALONT000546528	0.043000000000000003	8.987933028505394e-8
GSE1	TALONT000546857	TALONT000547169	0.043000000000000003	8.987933028505394e-8
GSE1	TALONT000547207	TALONT000546528	0.08833333333333332	0.018896595521569484
GSE1	TALONT000547207	TALONT000547169	0.08833333333333332	0.018896595521569484
