net	mod	dataset	target	OR	Fisher.p	X.95.CI	X.95.CI.1	Overlap	Reference.List	Input.List	Background	X..List.Overlap	label	target.region	data.type	cell.type	mod.num	module.color
net.isoExpr	net.isoExprM.25_orange	dataset26	QKI_GEX_NPC	0	1	0	7.55091408792431	0	37	187	13567	0		3UTR	GEX	NPC	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset27	QKI_AS_NPC	2.01069713695549	0.3012893399664465	0.720275966487773	4.53348946149251	6	223	187	13567	2.69		Intron/Exon	AS	NPC	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset28	RBFOX1/2/3_CLIP_AS_Neuron	1.15848950932412	1	0.489764617824577	2.35040891726349	8	505	187	13567	1.58		Intron/Exon	CLIP_AS	Neuron	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset29	SRRM3/4_AS_Neuron	1.36483094231975	0.7319550297748366	0.434288912504486	3.28447191552889	5	269	187	13567	1.86		Intron/Exon	AS	Neuron	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset30	SRRM3/4_GEX_Neuron	1.03251341518014	1	0.209278310780558	3.10734949965634	3	211	187	13567	1.42		3UTR	GEX	Neuron	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset33	SRRM4_AS_Neuron	0.565557913268141	1	0.0141345226947826	3.2480113339516	1	127	187	13567	0.787		Intron/Exon	AS	Neuron	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset36	SAM68_GEX_NPC	0	1	0	1.81618240692316	0	147	187	13567	0		3UTR	GEX	NPC	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset37	SAM68_AS_NPC	2.36019194049374	0.44111480368460004	0.277476575928676	9.01712929026661	2	63	187	13567	3.17		Intron/Exon	AS	NPC	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset38	RBFOX1_AS_Neuron	2.19417606961839	0.13436230787645775	0.8601208943737	4.68666037625416	7	240	187	13567	2.92		Intron/Exon	AS	Neuron	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset39	RBFOX1_GEX_Neuron	0	1	0	3.18449314178233	0	85	187	13567	0		3UTR	GEX	Neuron	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset40	NELAVL_CLIP_Neuron	1.79522100977767	5.914397246260438e-4	1.32914325776869	2.42241848722733	90	4649	187	13567	1.94	1.8	Intron/Exon	CLIP	Neuron	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset45	MSI2_AS_Retina	0.320139959042418	1	0.00802914714704819	1.82452388906854	1	222	187	13567	0.45		Intron/Exon	AS	Retina	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset47	PTBP2_AS_Neuron	2.47975718918224	6.203630166276707e-4	1.56261432095329	3.79549361047706	26	844	187	13567	3.08	2.5	Intron/Exon	AS	Neuron	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset48	NELAVL_AS_Neuron	2.67492186874727	0.12743691227460283	0.844786885540195	6.51242423118944	5	141	187	13567	3.55		Intron/Exon	AS	Neuron	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset255	PTBP1_CLIP_NPC	2.31475878834391	1.3549421754579324e-6	1.6660754893055	3.25825119964677	135	7208	187	13567	1.87	2.3	Intron/Exon	CLIP	NPC	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset51	FASTKD2_eCLIP_HepG2	2.06495888306682	0.0681889746565391	1.03860571192852	3.73761564521587	12	442	187	13567	2.71		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset53	SND1_eCLIP_HepG2	0.882391927000462	1	0.281561655689887	2.11449187150137	5	409	187	13567	1.22		CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset55	HNRNPC_eCLIP_HepG2	1.71348714934166	0.17348234818207958	0.888661005826151	3.03207286431673	13	572	187	13567	2.27		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset57	SSB_eCLIP_HepG2	1.44908807500719	0.4629101021810481	0.752220557814167	2.56155802909536	13	669	187	13567	1.94		NonCodingExon	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset65	DHX30_eCLIP_HepG2	2.37948955953313	0.016544950384953717	1.29294235609918	4.07560875583386	15	488	187	13567	3.07		NonCodingExon	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset67	LARP4_eCLIP_HepG2	1.32651184987991	0.3251907577406599	0.888337586020396	1.93290174251816	35	2014	187	13567	1.74		3UTR_CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset69	RBM15_eCLIP_HepG2	0	1	0	6.29589708940732	0	44	187	13567	0		CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset76	YBX3_eCLIP_HepG2	2.39226641462718	0.09852731475877914	0.936947939695564	5.11632109084299	7	221	187	13567	3.17		3UTR_CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset78	WDR43_eCLIP_HepG2	2.08168805076671	0.08182237933815886	1.01193666051698	3.85818853606571	11	401	187	13567	2.74		CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset79	PABPN1_eCLIP_HepG2	1.43893411968862	0.2949169055007559	0.853044959983744	2.30655599832133	20	1048	187	13567	1.91		CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset83	NOL12_eCLIP_HepG2	1.96563632365528	0.109080353265476	0.989017499112079	3.55588335202431	12	463	187	13567	2.59		CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset85	HNRNPA1_eCLIP_HepG2	0	1	0	5.62647785073061	0	49	187	13567	0		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset87	MATR3_eCLIP_HepG2	1.9696569298052	0.06976154815001767	1.04734638032702	3.42512302936469	14	542	187	13567	2.58		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset88	CSTF2_eCLIP_HepG2	1.26303717072539	0.7563742084997227	0.564920488409679	2.47137317759547	9	524	187	13567	1.72		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset90	SF3B4_eCLIP_HepG2	2.02634244426253	0.5150411291817338	0.238955099271855	7.6975655063001	2	73	187	13567	2.74		CDS_Other	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset91	SRSF1_eCLIP_HepG2	2.2361914492132	9.577425756357727e-6	1.6190012245874	3.06276703445869	63	2540	187	13567	2.48	2.2	CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset92	ILF3_eCLIP_HepG2	2.30848917798321	7.455930824878878e-6	1.65755997799165	3.18238189595141	58	2239	187	13567	2.59	2.3	Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset93	DDX55_eCLIP_HepG2	1.5456177131201	0.5042899982650814	0.652309528130929	3.1436773395692	8	384	187	13567	2.08		3UTR_CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset95	BUD13_eCLIP_HepG2	2.54611129168928	0.002615826620437793	1.50513142716844	4.09535596056751	20	621	187	13567	3.22		CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset98	TIA1_eCLIP_HepG2	1.35714398840293	0.19693395960315435	0.948317468078576	1.9112017156703	46	2639	187	13567	1.74		3UTR_CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset100	PTBP1_eCLIP_HepG2	1.82910480733609	0.04247334908120554	1.11007128641685	2.88101927205752	22	931	187	13567	2.36		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset103	SAFB_eCLIP_HepG2	2.29308174545643	2.897862088363227e-4	1.54065409750693	3.33434522538526	36	1296	187	13567	2.78	2.3	Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset104	AKAP1_eCLIP_HepG2	1.56767071186846	0.05892385662551572	1.05941805927313	2.26801381258107	37	1856	187	13567	1.99		3UTR_CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset107	HNRNPUL1_eCLIP_HepG2	2.5956014017101	0.028653301785491046	1.2102933880663	4.95705394175741	10	295	187	13567	3.39		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset109	U2AF2_eCLIP_HepG2	2.3852270948078	0.0028905072828940737	1.46136191389443	3.7309673891652	23	766	187	13567	3		CDS_Other	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset111	LSM11_eCLIP_HepG2	2.46448491701644	0.003199616675401558	1.45714464606375	3.96294057575644	20	640	187	13567	3.12		3UTR_CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset118	AQR_eCLIP_HepG2	0	1	0	20.0948583336967	0	15	187	13567	0		CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset119	UTP18_eCLIP_HepG2	2.61885085175726	8.690597965949776e-4	1.60374182459226	4.09961114686873	23	703	187	13567	3.27	2.6	NonCodingExon	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset120	PCBP1_eCLIP_HepG2	1.7627907395391	0.1605112561575312	0.914079420640755	3.12002748581012	13	557	187	13567	2.33		3UTR_CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset123	PRPF4_eCLIP_HepG2	0	1	0	6.61008873992026	0	42	187	13567	0		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset124	TIAL1_eCLIP_HepG2	3.27478957127591	0.028146180511195003	1.27711668095381	7.04664845070736	7	164	187	13567	4.27		3UTR_CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset127	KHSRP_eCLIP_HepG2	1.20803271516968	0.5846039078554148	0.809147313759983	1.75995060089803	35	2177	187	13567	1.61		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset133	TARDBP_eCLIP_HepG2	1.11989411133897	1	0.226839153307502	3.37422678576208	3	195	187	13567	1.54		NA	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset137	FXR2_eCLIP_HepG2	1.40244690789748	0.2825948303953746	0.893051931556899	2.12695425180343	27	1464	187	13567	1.84		CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset138	ZC3H11A_eCLIP_HepG2	1.59358743328863	0.19826177782728635	0.885929233844973	2.68102853187281	16	758	187	13567	2.11		3UTR_CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset141	EIF3D_eCLIP_HepG2	2.25250733776989	0.02805606563824244	1.19663442752158	3.92182125411911	14	478	187	13567	2.93		CDS_Other	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset144	UCHL5_eCLIP_HepG2	1.00674366863791	1	0.646525363714418	1.51626961735501	28	2020	187	13567	1.39		CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset146	PCBP2_eCLIP_HepG2	1.90210628348625	0.3638361826437619	0.506280828930598	5.054762812484	4	156	187	13567	2.56		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset152	QKI_eCLIP_HepG2	1.50685662122455	0.14675501529578447	0.966705524247777	2.2720473090061	28	1428	187	13567	1.96		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset153	LIN28B_eCLIP_HepG2	1.65602997569905	0.05799219930731184	1.06204478732852	2.49797897013083	28	1314	187	13567	2.13		CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset154	LARP7_eCLIP_HepG2	1.0921457569216	1	0.461906250693973	2.21509811634585	8	534	187	13567	1.5		NonCodingExon	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset156	RBM22_eCLIP_HepG2	3.40728665119	0.06223017008812866	1.07148221674627	8.34689707462528	5	112	187	13567	4.46		5SS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset159	FKBP4_eCLIP_HepG2	1.26371309036404	0.8069276500611126	0.454516077476117	2.83326690294966	6	348	187	13567	1.72		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset160	SRSF7_eCLIP_HepG2	3.11198496118464	0.053560223699109386	1.1084614364641	7.07632728935521	6	147	187	13567	4.08		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset161	FAM120A_eCLIP_HepG2	1.11048670830705	1	0.132058377714949	4.15027946758865	2	131	187	13567	1.53		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset162	DDX52_eCLIP_HepG2	2.61748689835123	0.02021756115063214	1.2699266991978	4.86387074487332	11	323	187	13567	3.41		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset165	CSTF2T_eCLIP_HepG2	0.36930510910096	1	0.00925548073918924	2.10800744460149	1	193	187	13567	0.518		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset170	NOLC1_eCLIP_HepG2	1.46670885013962	0.28685169186909026	0.869448831517083	2.35123534649072	20	1030	187	13567	1.94		NonCodingExon	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset172	SRSF9_eCLIP_HepG2	2.57462082437157	3.889257319006996e-9	1.90586452529244	3.48812928599403	105	4549	187	13567	2.31	2.6	CDS_Other	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset174	TBRG4_eCLIP_HepG2	2.02477734760239	7.897041291849087e-5	1.4741748646977	2.76083139411599	67	2959	187	13567	2.26	2	CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset175	BCCIP_eCLIP_HepG2	2.95946005308881	2.137827183205908e-11	2.15596056371437	4.1013048761606	127	5706	187	13567	2.23	3	Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset180	PRPF8_eCLIP_HepG2	2.03914023403922	7.406681919835727e-5	1.48462377361515	2.78052688124931	67	2943	187	13567	2.28	2	CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset181	IGF2BP1_eCLIP_HepG2	0	1	0	108.825058337939	0	4	187	13567	0		3UTR_CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset182	DGCR8_eCLIP_HepG2	1.73612620196762	0.0029326391066494296	1.25755320979499	2.37675646962454	63	3092	187	13567	2.04		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset185	DKC1_eCLIP_HepG2	2.27886215331625	1.5223553647240547e-6	1.6756473156653	3.08625738699838	77	3221	187	13567	2.39	2.3	NonCodingExon	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset187	TRA2A_eCLIP_HepG2	2.71164898063626	5.521276110722525e-4	1.64207458914759	4.28163897566585	22	649	187	13567	3.39	2.7	CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset188	G3BP1_eCLIP_HepG2	2.00728334080014	0.09427099338695782	0.976092940030815	3.71888021728741	11	415	187	13567	2.65		CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset192	DDX6_eCLIP_HepG2	2.09711856244757	0.24225680617208334	0.664497493613319	5.07834589717928	5	178	187	13567	2.81		3UTR_CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset194	HLTF_eCLIP_HepG2	1.68791796552459	0.7405026768073855	0.340438454418535	5.1224252217538	3	131	187	13567	2.29		CDS_Other	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset195	SUGP2_eCLIP_HepG2	1.94864688247602	0.4064899595358767	0.61796084622767	4.71275749144222	5	191	187	13567	2.62		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset196	SMNDC1_eCLIP_HepG2	1.18271889191586	0.9379243269469509	0.554571653026296	2.24218618364468	10	620	187	13567	1.61		NonCodingExon	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset199	NCBP2_eCLIP_HepG2	2.03975075043325	0.004390764635443742	1.3256027571177	3.04551544371193	30	1176	187	13567	2.55		CDS_Other	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset200	STAU2_eCLIP_HepG2	0	1	0	36.4677609438855	0	9	187	13567	0		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset201	U2AF1_eCLIP_HepG2	2.49194192227936	3.907649350304712e-7	1.8064641615505	3.41017110796951	64	2375	187	13567	2.69	2.5	CDS_Other	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset202	EXOSC5_eCLIP_HepG2	2.24997028353878	1.3630006866413497e-6	1.65903728926944	3.0418247620753	81	3473	187	13567	2.33	2.2	Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset204	NIP7_eCLIP_HepG2	1.56205074303354	0.4628886899926084	0.614211664071634	3.32251479265581	7	332	187	13567	2.11		NonCodingExon	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset207	SLTM_eCLIP_HepG2	1.77198935813515	0.0711471878218838	1.04959714285433	2.84327129092941	20	867	187	13567	2.31		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset210	HNRNPU_eCLIP_HepG2	2.05714689704587	0.006731454630363066	1.31824645704857	3.10586910223862	28	1083	187	13567	2.59		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset213	TAF15_eCLIP_HepG2	1.05309297616917	1	0.213413251782736	3.16987184334781	3	207	187	13567	1.45		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset215	EIF3H_eCLIP_HepG2	1.60342801518833	0.4061704276492494	0.716148315701147	3.14369495258338	9	418	187	13567	2.15		CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset216	PPIG_eCLIP_HepG2	1.66856694437039	0.5800799356169715	0.444804802558818	4.42315536251903	4	177	187	13567	2.26		CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset218	RBM5_eCLIP_HepG2	0.793918742770968	1	0.0197768570913155	4.59184026643771	1	91	187	13567	1.1		CDS_Other	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset223	SF3A3_eCLIP_HepG2	1.69294762071671	0.28670665316704846	0.755815658763374	3.3207248427084	9	397	187	13567	2.27		CDS_Other	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset224	CDC40_eCLIP_HepG2	1.63036496867642	0.5904934953766473	0.434730019637594	4.3202313340609	4	181	187	13567	2.21		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset225	HNRNPL_eCLIP_HepG2	1.87575828519462	2.2516724132162674e-4	1.38337604308276	2.53535179807546	81	3954	187	13567	2.05	1.9	Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset227	XPO5_eCLIP_HepG2	1.74540510602542	0.013223926346397411	1.18943568955849	2.50852826209024	39	1794	187	13567	2.17		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset228	IGF2BP3_eCLIP_HepG2	0	1	0	42.1898303788408	0	8	187	13567	0		3UTR_CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset231	GRSF1_eCLIP_HepG2	2.39298480891185	8.270607033492362e-7	1.74406263850281	3.26137241569308	68	2647	187	13567	2.57	2.4	3UTR_CDS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset236	DDX3X_eCLIP_HepG2	2.448119270026	0.001183190057885564	1.51496082519938	3.80061823184783	24	783	187	13567	3.07		CDS_Other	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset238	SUPV3L1_eCLIP_HepG2	2.86231241295276	4.0648060584942795e-8	2.03759076932301	3.97342746596757	54	1716	187	13567	3.15	2.9	5SS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset239	EFTUD2_eCLIP_HepG2	2.27167433869826	0.0024163225263876113	1.41974993307555	3.49884571528719	25	876	187	13567	2.85		5SS	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset241	DROSHA_eCLIP_HepG2	0	1	0	13.8376394935633	0	21	187	13567	0		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset242	HNRNPM_eCLIP_HepG2	0.776543734251223	1	0.0193485769373995	4.48951978369195	1	93	187	13567	1.08		Intron	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset254	NSUN2_eCLIP_HepG2	0.589149264541738	1	0.0147192882268887	3.38597717920132	1	122	187	13567	0.82		NA	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.25_orange	dataset256	TROVE2_eCLIP_HepG2	1.97053993380952	0.5309307261286923	0.232493477464032	7.47936716065071	2	75	187	13567	2.67		NonCodingExon	eCLIP	HepG2	25	orange
net.isoExpr	net.isoExprM.35_sienna3	dataset01	CELF2_CLIP_N2A	2.68097804269858	1.8467516767579571e-6	1.8496841382083	3.85290391422393	51	2531	135	13567	2.02	2.7	Intron/Exon	CLIP	N2A	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset12	MBNL2_AS_Neuron	2.6400996078339	0.026775498659642526	1.22607874379755	5.07090741334033	10	405	135	13567	2.47		Intron/Exon	AS	Neuron	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset14	NOVA2_AS_Neuron	4.77639523851107	4.697705898960998e-8	2.94003786440706	7.49231167270056	25	635	135	13567	3.94	4.8	Intron/Exon	AS	Neuron	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset15	NOVA2/PTBP2_AS_Neuron	3.55027225322701	6.055581108472072e-6	2.18958644269014	5.55714184095721	25	833	135	13567	3	3.6	Intron/Exon	AS	Neuron	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset19	RBFOX2_AS_Neuron	2.09147875899172	0.007002528572832842	1.30339000094099	3.24570074485517	26	1401	135	13567	1.86		Intron/Exon	AS	Neuron	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset26	QKI_GEX_NPC	2.77655035790367	0.5765149331425324	0.0679288565421133	16.7433264130423	1	37	135	13567	2.7		3UTR	GEX	NPC	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset27	QKI_AS_NPC	2.33109098194786	0.1855903759105836	0.737046357111709	5.66388498934377	5	223	135	13567	2.24		Intron/Exon	AS	NPC	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset28	RBFOX1/2/3_CLIP_AS_Neuron	2.56005559961595	0.017921806212244935	1.27900288262822	4.67623104642846	12	505	135	13567	2.38		Intron/Exon	CLIP_AS	Neuron	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset29	SRRM3/4_AS_Neuron	3.61765758383576	0.006659849258855789	1.59907041834454	7.19549461263468	9	269	135	13567	3.35		Intron/Exon	AS	Neuron	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset30	SRRM3/4_GEX_Neuron	1.44485400241851	0.7869011547718188	0.291802750922448	4.37474596701456	3	211	135	13567	1.42		3UTR	GEX	Neuron	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset33	SRRM4_AS_Neuron	2.43895804271428	0.30218008830289456	0.489960105334965	7.45152973083928	3	127	135	13567	2.36		Intron/Exon	AS	Neuron	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset36	SAM68_GEX_NPC	1.37790077891785	1	0.163634455332219	5.16671124538508	2	147	135	13567	1.36		3UTR	GEX	NPC	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset37	SAM68_AS_NPC	1.60920204953332	0.7849128107363442	0.0398117058508626	9.45676210497463	1	63	135	13567	1.59		Intron/Exon	AS	NPC	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset38	RBFOX1_AS_Neuron	2.62294958592223	0.09668926854095546	0.935577242436023	5.95285784428475	6	240	135	13567	2.5		Intron/Exon	AS	Neuron	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset39	RBFOX1_GEX_Neuron	0	1	0	4.44450627420893	0	85	135	13567	0		3UTR	GEX	Neuron	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset40	NELAVL_CLIP_Neuron	3.19893097733422	6.657468095539053e-10	2.22795099582606	4.6322719039835	84	4649	135	13567	1.81	3.2	Intron/Exon	CLIP	Neuron	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset45	MSI2_AS_Retina	6.14051070595909	1.9229840105017743e-5	3.04073157197023	11.3385524881653	12	222	135	13567	5.41	6.1	Intron/Exon	AS	Retina	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset47	PTBP2_AS_Neuron	3.32500540042666	2.3537369325991388e-5	2.03289207646282	5.23936788748482	24	844	135	13567	2.84	3.3	Intron/Exon	AS	Neuron	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset48	NELAVL_AS_Neuron	3.75955149308346	0.04529370280080952	1.18173320972968	9.21724669049511	5	141	135	13567	3.55		Intron/Exon	AS	Neuron	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset255	PTBP1_CLIP_NPC	3.92591210478303	1.5666481596405486e-10	2.52091883098989	6.33685036698865	110	7208	135	13567	1.53	3.9	Intron/Exon	CLIP	NPC	35	sienna3
net.isoExpr	net.isoExprM.35_sienna3	dataset51	FASTKD2_eCLIP_HepG2	2.14410841356006	0.12275006981706395	0.951793844209229	4.23995211953747	9	442	135	13567	2.04		Intron	eCLIP	HepG2	35	sienna3
