dx	feature	class	OR	Z	P	fdr
ASD.fuTADA	isoExpr.M16_lightcyan	Networks.isoExpr	1.0279537495181221	0.4468514000418479	0.6549823563056889	0.9944730821851705
ASD.fuTADA	isoExpr.M46_brown4	Networks.isoExpr	0.2554666141810475	-0.03719051363140933	0.9703331024067244	0.9944730821851705
ASD.fuTADA	isoExpr.M18_lightgreen	Networks.isoExpr	1.0067567712682066	0.10016632756555419	0.9202122782429837	0.9944730821851705
ASD.fuTADA	isoExpr.M41_lightsteelblue1	Networks.isoExpr	0.9934704074378511	-0.10097163275051675	0.9195729788501407	0.9944730821851705
ASD.fuTADA	isoExpr.M22_darkgreen	Networks.isoExpr	1.027059449897111	0.46381188776703536	0.6427825255279895	0.9944730821851705
ASD.fuTADA	isoExpr.M52_salmon4	Networks.isoExpr	1.010961007501036	0.16758192429316376	0.8669121924049947	0.9944730821851705
ASD.fuTADA	isoExpr.M47_bisque4	Networks.isoExpr	0.2507512948293084	-0.03592138483989225	0.9713450442334702	0.9944730821851705
ASD.fuTADA	isoExpr.M38_plum1	Networks.isoExpr	0.9982854424344282	-0.03103400995534591	0.9752424167056766	0.9944730821851705
ASD.fuTADA	isoUsage.M7_black	Networks.isoUsage	1.000803640893035	0.011458147242144829	0.9908579212631309	0.9944730821851705
ASD.fuTADA	isoUsage.M18_lightgreen	Networks.isoUsage	0.9973893947263187	-0.03765150169616834	0.9699655445919573	0.9944730821851705
ASD.fuTADA	isoUsage.M20_royalblue	Networks.isoUsage	1.0098418743625335	0.15566162773511102	0.8762997450266757	0.9944730821851705
ASD.fuTADA	isoUsage.M13_salmon	Networks.isoUsage	0.9994053653064213	-0.008076182738274868	0.9935562085320746	0.9944730821851705
ASD.fuTADA	isoUsage.M11_greenyellow	Networks.isoUsage	1.01060382217316	0.14789910253400113	0.8824223964918965	0.9944730821851705
ASD.fuTADA	isoUsage.M9_magenta	Networks.isoUsage	0.9950226599678843	-0.07193036183055454	0.942657327378492	0.9944730821851705
ASD.fuTADA	isoUsage.M26_darkorange	Networks.isoUsage	0.9783629224052869	-0.3077184358734991	0.7582965901937424	0.9944730821851705
ASD.fuTADA	geneExpr.M17_grey60	Networks.geneExpr	1.029134362227796	0.518832730780224	0.6038773910360982	0.9944730821851705
ASD.fuTADA	geneExpr.M22_darkgreen	Networks.geneExpr	1.025728757192665	0.36696093309634525	0.7136481590291854	0.9944730821851705
ASD.fuTADA	geneExpr.M14_cyan	Networks.geneExpr	1.021663543487067	0.3469797626811934	0.7286065224288508	0.9944730821851705
ASD.fuTADA	geneExpr.M20_royalblue	Networks.geneExpr	0.9937485444238533	-0.08432498140429567	0.9327980508463297	0.9944730821851705
ASD.fuTADA	geneExpr.M23_darkturquoise	Networks.geneExpr	0.9887521286771354	-0.1684717545627632	0.8662121626493983	0.9944730821851705
ASD.fuTADA	geneExpr.M11_greenyellow	Networks.geneExpr	0.19137207902940645	-0.04302940960128814	0.965678090086843	0.9944730821851705
NDD.fuTADA	isoExpr.M2_blue	Networks.isoExpr	0.9910832514462047	-0.21949814304985785	0.8262620262301063	0.9944730821851705
NDD.fuTADA	isoExpr.M26_darkorange	Networks.isoExpr	1.007046768962241	0.1857167527527645	0.8526668900760439	0.9944730821851705
NDD.fuTADA	isoExpr.M36_yellowgreen	Networks.isoExpr	1.0140078092848022	0.36743778204785577	0.7132924935114399	0.9944730821851705
NDD.fuTADA	isoExpr.M15_midnightblue	Networks.isoExpr	1.007337330706556	0.18315515559655643	0.8546762797391207	0.9944730821851705
NDD.fuTADA	isoExpr.M46_brown4	Networks.isoExpr	1.0188568463211505	0.4993045490426411	0.6175648508980174	0.9944730821851705
NDD.fuTADA	isoUsage.M18_lightgreen	Networks.isoUsage	0.9931589235191479	-0.1671779934777808	0.8672299993889079	0.9944730821851705
NDD.fuTADA	isoUsage.M17_grey60	Networks.isoUsage	1.0024038992993234	0.057795515161508174	0.9539115105920943	0.9944730821851705
NDD.fuTADA	isoUsage.M9_magenta	Networks.isoUsage	1.0186719992982574	0.4736038881991455	0.6357824022665857	0.9944730821851705
NDD.fuTADA	isoUsage.M26_darkorange	Networks.isoUsage	0.9991848287264353	-0.020827224882019924	0.9833834801313837	0.9944730821851705
NDD.fuTADA	geneExpr.M17_grey60	Networks.geneExpr	0.9972773764320191	-0.0723846578133309	0.9422957940560013	0.9944730821851705
NDD.fuTADA	geneExpr.M3_brown	Networks.geneExpr	0.9997383062737416	-0.00692701962993234	0.9944730821851705	0.9944730821851705
NDD.fuTADA	geneExpr.M19_lightyellow	Networks.geneExpr	0.9952590854693909	-0.1233180443774947	0.9018552525448229	0.9944730821851705
NDD.fuTADA	geneExpr.M14_cyan	Networks.geneExpr	0.9942890706690356	-0.14373256615280045	0.8857116541295563	0.9944730821851705
NDD.fuTADA	geneExpr.M21_darkred	Networks.geneExpr	0.9869387460706869	-0.3042807082959695	0.7609140413343742	0.9944730821851705
NDD.fuTADA	geneExpr.M12_tan	Networks.geneExpr	0.9868865540521881	-0.3468521827889896	0.7287023716242012	0.9944730821851705
NDD.fuTADA	geneExpr.M20_royalblue	Networks.geneExpr	0.9993180936500083	-0.015437222383180883	0.9876833677923815	0.9944730821851705
NDD.fuTADA	geneExpr.M16_lightcyan	Networks.geneExpr	0.995796300553722	-0.11147684279133196	0.9112382279057681	0.9944730821851705
SCZ.schema	isoExpr.M12_tan	Networks.isoExpr	0.08600314061493407	-0.014953476077944216	0.9880692969390835	0.9944730821851705
SCZ.schema	isoExpr.M8_pink	Networks.isoExpr	0.05140876565929479	-0.018153081890209474	0.9855167316889926	0.9944730821851705
SCZ.schema	isoExpr.M2_blue	Networks.isoExpr	0.004942050513218756	-0.01960314125331875	0.9843599579579168	0.9944730821851705
SCZ.schema	isoExpr.M14_cyan	Networks.isoExpr	0.117675141283555	-0.02132673150529658	0.9829850200283848	0.9944730821851705
SCZ.schema	isoExpr.M6_red	Networks.isoExpr	0.029977513561447667	-0.02143103848429043	0.9829018141173829	0.9944730821851705
SCZ.schema	isoExpr.M4_yellow	Networks.isoExpr	0.011047190866964918	-0.01658511783492815	0.9867675971741761	0.9944730821851705
SCZ.schema	isoExpr.M7_black	Networks.isoExpr	1.074545037096736	0.43032158192008085	0.6669617299320353	0.9944730821851705
SCZ.schema	isoExpr.M16_lightcyan	Networks.isoExpr	0.138726640190939	-0.019780155214124125	0.9842187486321174	0.9944730821851705
SCZ.schema	isoExpr.M36_yellowgreen	Networks.isoExpr	0.21759992784825619	-0.01558009007166902	0.9875693895773504	0.9944730821851705
SCZ.schema	isoExpr.M15_midnightblue	Networks.isoExpr	0.13184299188920168	-0.020625978754333973	0.9835440168229701	0.9944730821851705
SCZ.schema	isoExpr.M33_darkolivegreen	Networks.isoExpr	0.21172747874470138	-0.015605362232126274	0.9875492277618554	0.9944730821851705
SCZ.schema	isoExpr.M17_grey60	Networks.isoExpr	0.14012550944282498	-0.019438621651730145	0.984491200599467	0.9944730821851705
SCZ.schema	isoExpr.M46_brown4	Networks.isoExpr	0.2608105617177289	-0.013948906215300233	0.9888707439987997	0.9944730821851705
SCZ.schema	isoExpr.M41_lightsteelblue1	Networks.isoExpr	0.2240026479734875	-0.015452211544431844	0.9876714095983747	0.9944730821851705
SCZ.schema	isoExpr.M22_darkgreen	Networks.isoExpr	1.0742657360870673	0.5132970310328621	0.6077435604850143	0.9944730821851705
SCZ.schema	isoExpr.M10_purple	Networks.isoExpr	1.0223016171947135	0.11665296800183642	0.9071350618201385	0.9944730821851705
SCZ.schema	isoExpr.M52_salmon4	Networks.isoExpr	0.32755770339358664	-0.019038563414055822	0.9848103418223122	0.9944730821851705
SCZ.schema	isoExpr.M20_royalblue	Networks.isoExpr	1.0194234694239253	0.14064884506521302	0.8881473589627074	0.9944730821851705
SCZ.schema	isoExpr.M47_bisque4	Networks.isoExpr	0.2597573377908417	-0.01300686516398926	0.9896223157156151	0.9944730821851705
SCZ.schema	isoExpr.M32_violet	Networks.isoExpr	0.21065708334048958	-0.015494245626760883	0.9876378752677077	0.9944730821851705
SCZ.schema	isoExpr.M51_thistle1	Networks.isoExpr	0.31169189125610625	-0.018922956977398545	0.984902565798971	0.9944730821851705
SCZ.schema	isoExpr.M40_mediumpurple3	Networks.isoExpr	0.2174252053191956	-0.014942270157275207	0.9880782369713436	0.9944730821851705
SCZ.schema	isoExpr.M48_darkslateblue	Networks.isoExpr	0.2560066563147284	-0.013786454532067557	0.9890003492256294	0.9944730821851705
SCZ.schema	isoExpr.M50_thistle2	Networks.isoExpr	0.2983082743530597	-0.019799773322715257	0.9842030987110493	0.9944730821851705
SCZ.schema	isoExpr.M11_greenyellow	Networks.isoExpr	1.0139018157688342	0.08193855167050877	0.9346955776960187	0.9944730821851705
SCZ.schema	isoExpr.M53_palevioletred3	Networks.isoExpr	0.30805937980605463	-0.0191935992271462	0.984686663740369	0.9944730821851705
SCZ.schema	isoUsage.M7_black	Networks.isoUsage	0.95470188215621965	-0.2189907991492573	0.8266572150385156	0.9944730821851705
SCZ.schema	isoUsage.M16_lightcyan	Networks.isoUsage	0.9968682017636898	-0.01680071951916583	0.9865955958854258	0.9944730821851705
SCZ.schema	isoUsage.M18_lightgreen	Networks.isoUsage	0.0754373986845232	-0.015571048465329794	0.9875766028604349	0.9944730821851705
SCZ.schema	isoUsage.M20_royalblue	Networks.isoUsage	1.0154132824190667	0.08719174353377014	0.9305191020689463	0.9944730821851705
SCZ.schema	isoUsage.M10_purple	Networks.isoUsage	0.9094993301696594	-0.4314183404317288	0.6661642166846793	0.9944730821851705
SCZ.schema	isoUsage.M24_darkgrey	Networks.isoUsage	1.0683425327444187	0.4359571749444321	0.6628678011428794	0.9944730821851705
SCZ.schema	isoUsage.M12_tan	Networks.isoUsage	0.9609996329428822	-0.2014560534541661	0.8403419891866828	0.9944730821851705
SCZ.schema	isoUsage.M13_salmon	Networks.isoUsage	0.0545304841501303	-0.017201840031633636	0.9862755942741885	0.9944730821851705
SCZ.schema	isoUsage.M19_lightyellow	Networks.isoUsage	1.0233015645329946	0.12723901814242042	0.8987512243241206	0.9944730821851705
SCZ.schema	isoUsage.M17_grey60	Networks.isoUsage	0.073879524501396	-0.015493470987090524	0.9876384932665582	0.9944730821851705
SCZ.schema	isoUsage.M28_skyblue	Networks.isoUsage	0.16115603027012515	-0.01859514365641537	0.9851640769682424	0.9944730821851705
SCZ.schema	isoUsage.M25_orange	Networks.isoUsage	0.13721162780598928	-0.01931729377805044	0.9845879880628057	0.9944730821851705
SCZ.schema	isoUsage.M21_darkred	Networks.isoUsage	1.0763603267458808	0.4283205689316264	0.668417745678987	0.9944730821851705
SCZ.schema	isoUsage.M15_midnightblue	Networks.isoUsage	1.0268716927088148	0.13421739706422856	0.8932306695131632	0.9944730821851705
SCZ.schema	isoUsage.M22_darkgreen	Networks.isoUsage	0.1056140796674154	-0.02170199987875664	0.9826856684769337	0.9944730821851705
SCZ.schema	isoUsage.M26_darkorange	Networks.isoUsage	0.15122528035893532	-0.018665703665187047	0.9851077879962379	0.9944730821851705
SCZ.schema	geneExpr.M2_blue	Networks.geneExpr	0.03532347149197907	-0.020026275818477473	0.9840224116944152	0.9944730821851705
SCZ.schema	geneExpr.M1_turquoise	Networks.geneExpr	0.009541101501399855	-0.016508532489341636	0.986828695074192	0.9944730821851705
SCZ.schema	geneExpr.M9_magenta	Networks.geneExpr	0.16701037360028034	-0.01788027992352868	0.9857343608415251	0.9944730821851705
SCZ.schema	geneExpr.M17_grey60	Networks.geneExpr	0.22639382524025126	-0.014734857852200321	0.9882437098288304	0.9944730821851705
SCZ.schema	geneExpr.M5_green	Networks.geneExpr	0.9753533115443802	-0.16807712526845936	0.866522604723239	0.9944730821851705
SCZ.schema	geneExpr.M4_yellow	Networks.geneExpr	0.14158120763357543	-0.018507887473225057	0.9852336853504255	0.9944730821851705
SCZ.schema	geneExpr.M10_purple	Networks.geneExpr	0.17279296158556015	-0.017523880013151506	0.986018682274493	0.9944730821851705
SCZ.schema	geneExpr.M22_darkgreen	Networks.geneExpr	0.31745556343327475	-0.019320808297586485	0.9845851844051766	0.9944730821851705
SCZ.schema	geneExpr.M6_red	Networks.geneExpr	0.9953259339777214	-0.0326202565707207	0.973977416018083	0.9944730821851705
SCZ.schema	geneExpr.M19_lightyellow	Networks.geneExpr	0.2671488447539835	-0.020783029191342773	0.9834187355595859	0.9944730821851705
SCZ.schema	geneExpr.M21_darkred	Networks.geneExpr	0.25721863089451	-0.01385087695638868	0.9889489524753838	0.9944730821851705
SCZ.schema	geneExpr.M18_lightgreen	Networks.geneExpr	0.23962767883541872	-0.014454601132678189	0.9884672985235173	0.9944730821851705
SCZ.schema	geneExpr.M16_lightcyan	Networks.geneExpr	0.22615973229484992	-0.01470982458569557	0.9882636813211793	0.9944730821851705
SCZ.schema	geneExpr.M11_greenyellow	Networks.geneExpr	0.20090782703359908	-0.01526377397931248	0.9878217432915415	0.9944730821851705
BIP.bipex	isoExpr.M3_brown	Networks.isoExpr	0.9187588961715021	-0.2970518023202176	0.766426960492685	0.9944730821851705
BIP.bipex	isoExpr.M12_tan	Networks.isoExpr	0.08290301327787675	-0.01401612038589381	0.9888171200921054	0.9944730821851705
BIP.bipex	isoExpr.M8_pink	Networks.isoExpr	1.0088590816283718	0.04189200057962844	0.9665847934142802	0.9944730821851705
BIP.bipex	isoExpr.M24_darkgrey	Networks.isoExpr	0.16635805010988136	-0.01666678609918268	0.9867024443325086	0.9944730821851705
BIP.bipex	isoExpr.M6_red	Networks.isoExpr	0.02947812360708428	-0.01924745343645535	0.9846437022345702	0.9944730821851705
BIP.bipex	isoExpr.M4_yellow	Networks.isoExpr	0.010600532850882485	-0.015262549891584116	0.9878227198584818	0.9944730821851705
BIP.bipex	isoExpr.M7_black	Networks.isoExpr	0.9380971374177804	-0.27613504418089213	0.7824443452956735	0.9944730821851705
BIP.bipex	isoExpr.M16_lightcyan	Networks.isoExpr	0.1371052155268086	-0.01848626281004784	0.9852509363839047	0.9944730821851705
BIP.bipex	isoExpr.M13_salmon	Networks.isoExpr	1.073407692313256	0.43413229510408075	0.6641923749041615	0.9944730821851705
BIP.bipex	isoExpr.M36_yellowgreen	Networks.isoExpr	0.2146061742639195	-0.014386483873264029	0.9885216425823448	0.9944730821851705
BIP.bipex	isoExpr.M15_midnightblue	Networks.isoExpr	0.1293799326663269	-0.018911736793106055	0.9849115166090486	0.9944730821851705
BIP.bipex	isoExpr.M33_darkolivegreen	Networks.isoExpr	0.20772166193216243	-0.014828207825028515	0.9881692354633211	0.9944730821851705
BIP.bipex	isoExpr.M17_grey60	Networks.isoExpr	0.13660926768364096	-0.018190338536065605	0.985487010094083	0.9944730821851705
BIP.bipex	isoExpr.M45_darkorange2	Networks.isoExpr	0.23126020946475584	-0.013710237406090448	0.9890611559466764	0.9944730821851705
BIP.bipex	isoExpr.M46_brown4	Networks.isoExpr	0.28602909394361625	-0.018063945826940576	0.9855878403177968	0.9944730821851705
BIP.bipex	isoExpr.M21_darkred	Networks.isoExpr	0.15168566890589966	-0.017904095156994905	0.9857153620757153	0.9944730821851705
BIP.bipex	isoExpr.M18_lightgreen	Networks.isoExpr	0.13692885583716963	-0.01868503350045032	0.9850923677084154	0.9944730821851705
BIP.bipex	isoExpr.M43_ivory	Networks.isoExpr	0.23756951799869158	-0.013647029464139163	0.9891115838697918	0.9944730821851705
BIP.bipex	isoExpr.M27_white	Networks.isoExpr	0.16604439683494482	-0.016789942613545532	0.986604193399341	0.9944730821851705
BIP.bipex	isoExpr.M10_purple	Networks.isoExpr	0.06710277652571439	-0.015308031748659029	0.9877864348259954	0.9944730821851705
BIP.bipex	isoExpr.M52_salmon4	Networks.isoExpr	0.3262914489591986	-0.01694089352521606	0.9864837691256926	0.9944730821851705
BIP.bipex	isoExpr.M9_magenta	Networks.isoExpr	0.07270947425351033	-0.014495134240157073	0.9884349611707284	0.9944730821851705
BIP.bipex	isoExpr.M47_bisque4	Networks.isoExpr	0.27864407927187723	-0.018334635186706374	0.9853718972221936	0.9944730821851705
BIP.bipex	isoExpr.M39_orangered4	Networks.isoExpr	0.22299019197498704	-0.013724747548843702	0.9890495796170066	0.9944730821851705
BIP.bipex	isoExpr.M25_orange	Networks.isoExpr	0.16074878344555935	-0.01714067278424353	0.9863243914819917	0.9944730821851705
BIP.bipex	isoExpr.M51_thistle1	Networks.isoExpr	0.3060445965596403	-0.017418474946786666	0.9861027705149245	0.9944730821851705
BIP.bipex	isoExpr.M28_skyblue	Networks.isoExpr	0.17918662895755721	-0.01567279750024833	0.987495428782079	0.9944730821851705
BIP.bipex	isoExpr.M40_mediumpurple3	Networks.isoExpr	0.21790259183351401	-0.014016009406417106	0.9888172086322191	0.9944730821851705
BIP.bipex	isoExpr.M38_plum1	Networks.isoExpr	0.2269928208939503	-0.013428524436761017	0.9892859096820478	0.9944730821851705
BIP.bipex	isoExpr.M31_paleturquoise	Networks.isoExpr	0.19458150110826825	-0.015009882688250327	0.988024296026126	0.9944730821851705
BIP.bipex	isoExpr.M50_thistle2	Networks.isoExpr	0.2925407316910126	-0.018111086996844057	0.9855502332583891	0.9944730821851705
BIP.bipex	isoExpr.M29_saddlebrown	Networks.isoExpr	0.19504321960479212	-0.014602922351130377	0.9883489678029577	0.9944730821851705
BIP.bipex	isoExpr.M49_plum2	Networks.isoExpr	0.286831261558223	-0.0192843879111923	0.9846142382560817	0.9944730821851705
BIP.bipex	isoExpr.M42_lightcyan1	Networks.isoExpr	0.2268602929736201	-0.013472480047058264	0.9892508413515885	0.9944730821851705
BIP.bipex	isoExpr.M30_steelblue	Networks.isoExpr	0.21841492233427795	-0.013738173183628204	0.9890388685201456	0.9944730821851705
BIP.bipex	isoExpr.M53_palevioletred3	Networks.isoExpr	0.30985147688719583	-0.018304008284370437	0.985396329854602	0.9944730821851705
BIP.bipex	isoExpr.M37_skyblue3	Networks.isoExpr	0.21424696119182168	-0.014780998859192863	0.9882068986406257	0.9944730821851705
BIP.bipex	isoUsage.M2_blue	Networks.isoUsage	1.0818266679370558	0.28341159308879393	0.7768613425525901	0.9944730821851705
BIP.bipex	isoUsage.M4_yellow	Networks.isoUsage	1.0113052376994702	0.05325552469420101	0.9575283160348378	0.9944730821851705
BIP.bipex	isoUsage.M7_black	Networks.isoUsage	0.9834950511424279	-0.07825106942156287	0.9376283389973742	0.9944730821851705
BIP.bipex	isoUsage.M18_lightgreen	Networks.isoUsage	1.047289857888601	0.25382871923244366	0.799627885150938	0.9944730821851705
BIP.bipex	isoUsage.M20_royalblue	Networks.isoUsage	0.08090060142748394	-0.014107699648555634	0.9887440576363073	0.9944730821851705
BIP.bipex	isoUsage.M14_cyan	Networks.isoUsage	1.0097238334368819	0.048925177471673846	0.9609789241640208	0.9944730821851705
BIP.bipex	isoUsage.M12_tan	Networks.isoUsage	0.9966683755026845	-0.01685305105864915	0.9865538472688887	0.9944730821851705
BIP.bipex	isoUsage.M23_darkturquoise	Networks.isoUsage	0.12545155749632758	-0.019159414451625136	0.984713934230306	0.9944730821851705
BIP.bipex	isoUsage.M13_salmon	Networks.isoUsage	1.0172880168048104	0.08313810815668603	0.9337417247905101	0.9944730821851705
BIP.bipex	isoUsage.M8_pink	Networks.isoUsage	0.03601002483210348	-0.01876623891474938	0.98502758652085	0.9944730821851705
BIP.bipex	isoUsage.M19_lightyellow	Networks.isoUsage	0.07538306360731281	-0.014576708833150943	0.9883698809383052	0.9944730821851705
BIP.bipex	isoUsage.M17_grey60	Networks.isoUsage	1.0578301354933273	0.3055026871115897	0.7599833237162241	0.9944730821851705
BIP.bipex	isoUsage.M28_skyblue	Networks.isoUsage	0.1610504173330066	-0.017358647298038876	0.9861504988559971	0.9944730821851705
BIP.bipex	isoUsage.M29_saddlebrown	Networks.isoUsage	0.16593793912211832	-0.01694316338471629	0.9864819582997436	0.9944730821851705
BIP.bipex	isoUsage.M27_white	Networks.isoUsage	0.1598681281562991	-0.016956892030906907	0.9864710059983374	0.9944730821851705
BIP.bipex	isoUsage.M11_greenyellow	Networks.isoUsage	0.05021853677249159	-0.0163118692071268	0.9869855885437837	0.9944730821851705
BIP.bipex	isoUsage.M21_darkred	Networks.isoUsage	1.0839245962724493	0.4687919406292085	0.6392183612332446	0.9944730821851705
BIP.bipex	isoUsage.M15_midnightblue	Networks.isoUsage	0.06027098036907537	-0.01572856991167672	0.9874509343206228	0.9944730821851705
BIP.bipex	isoUsage.M22_darkgreen	Networks.isoUsage	0.10563319546409912	-0.020443205097007224	0.9836898183588011	0.9944730821851705
BIP.bipex	isoUsage.M26_darkorange	Networks.isoUsage	0.15151925180141596	-0.01706611285621288	0.9863838729968257	0.9944730821851705
BIP.bipex	geneExpr.M9_magenta	Networks.geneExpr	0.16267914235247333	-0.016404720796215133	0.9869115136060913	0.9944730821851705
BIP.bipex	geneExpr.M17_grey60	Networks.geneExpr	0.22816554660461813	-0.01332072929245218	0.9893719100711331	0.9944730821851705
BIP.bipex	geneExpr.M3_brown	Networks.geneExpr	1.0792242751451435	0.49204662921033876	0.6226863803227529	0.9944730821851705
BIP.bipex	geneExpr.M5_green	Networks.geneExpr	0.13652416796308103	-0.01860038407096491	0.9851598964454166	0.9944730821851705
BIP.bipex	geneExpr.M10_purple	Networks.geneExpr	0.16700907062678227	-0.015485670539778564	0.9876447163764456	0.9944730821851705
BIP.bipex	geneExpr.M22_darkgreen	Networks.geneExpr	0.30559389952244476	-0.018212298293986344	0.9854694916443458	0.9944730821851705
BIP.bipex	geneExpr.M6_red	Networks.geneExpr	1.0711202272820328	0.47571943684567103	0.6342742717095022	0.9944730821851705
BIP.bipex	geneExpr.M19_lightyellow	Networks.geneExpr	0.26748963355502675	-0.019633012847532993	0.9843361284601456	0.9944730821851705
BIP.bipex	geneExpr.M14_cyan	Networks.geneExpr	0.19459895739730185	-0.014918580639665498	0.9880971363650756	0.9944730821851705
BIP.bipex	geneExpr.M21_darkred	Networks.geneExpr	0.2524455525386806	-0.013010040637582604	0.9896197822686256	0.9944730821851705
BIP.bipex	geneExpr.M12_tan	Networks.geneExpr	0.18075794204948864	-0.01602349852631191	0.9872156449873449	0.9944730821851705
BIP.bipex	geneExpr.M13_salmon	Networks.geneExpr	0.1869505872798764	-0.015149343172164358	0.9879130353100283	0.9944730821851705
BIP.bipex	geneExpr.M18_lightgreen	Networks.geneExpr	0.2360259116516803	-0.01374511093941832	0.9890333335145337	0.9944730821851705
BIP.bipex	geneExpr.M20_royalblue	Networks.geneExpr	0.2729478289012199	-0.01783591034259679	0.9857697570005448	0.9944730821851705
BIP.bipex	geneExpr.M23_darkturquoise	Networks.geneExpr	0.3063360488531811	-0.01738473888680302	0.986129683921114	0.9944730821851705
BIP.bipex	geneExpr.M16_lightcyan	Networks.geneExpr	0.2540808173295104	-0.020019938421941226	0.9840274671917284	0.9944730821851705
BIP.bipex	geneExpr.M11_greenyellow	Networks.geneExpr	0.18978819806414446	-0.014468962843381453	0.9884558407345022	0.9944730821851705
EPI.epi25	isoExpr.M3_brown	Networks.isoExpr	0.002474232487168872	-0.011141917849813873	0.9911102197032917	0.9944730821851705
EPI.epi25	isoExpr.M12_tan	Networks.isoExpr	0.09299550029337267	-0.012813988556819277	0.9897761961575147	0.9944730821851705
EPI.epi25	isoExpr.M8_pink	Networks.isoExpr	0.047137481623739	-0.0099190172289822	0.9920858990688501	0.9944730821851705
EPI.epi25	isoExpr.M24_darkgrey	Networks.isoExpr	0.15921419374732182	-0.009707074740075322	0.9922549965663191	0.9944730821851705
EPI.epi25	isoExpr.M2_blue	Networks.isoExpr	0.0063501176209267655	-0.01612923413807536	0.9871312910765507	0.9944730821851705
EPI.epi25	isoExpr.M5_green	Networks.isoExpr	1.0605185717647077	0.2170464253192293	0.8281721650256533	0.9944730821851705
EPI.epi25	isoExpr.M14_cyan	Networks.isoExpr	0.10522634827141203	-0.011571681864368891	0.9907673397464386	0.9944730821851705
EPI.epi25	isoExpr.M6_red	Networks.isoExpr	0.027194877749315127	-0.011114696740627861	0.9911319376612293	0.9944730821851705
EPI.epi25	isoExpr.M4_yellow	Networks.isoExpr	1.044283031781558	0.14061692295951794	0.8881725784898631	0.9944730821851705
EPI.epi25	isoExpr.M23_darkturquoise	Networks.isoExpr	0.14185437045858085	-0.010521933623858252	0.9916048665177426	0.9944730821851705
EPI.epi25	isoExpr.M7_black	Networks.isoExpr	0.034028233855054955	-0.011277603383531381	0.9910019651126784	0.9944730821851705
EPI.epi25	isoExpr.M16_lightcyan	Networks.isoExpr	0.13063898283446174	-0.011058975615296165	0.9911763939545144	0.9944730821851705
EPI.epi25	isoExpr.M13_salmon	Networks.isoExpr	0.10793480176971132	-0.011550856621703177	0.9907839547755923	0.9944730821851705
EPI.epi25	isoExpr.M26_darkorange	Networks.isoExpr	0.16500144111753856	-0.009936510178759227	0.9920719424021052	0.9944730821851705
EPI.epi25	isoExpr.M15_midnightblue	Networks.isoExpr	0.12323719328271154	-0.011042145468457436	0.9911898216489472	0.9944730821851705
EPI.epi25	isoExpr.M33_darkolivegreen	Networks.isoExpr	0.22477027181425496	-0.013518669500757726	0.9892139908555662	0.9944730821851705
EPI.epi25	isoExpr.M17_grey60	Networks.isoExpr	0.1300881833737739	-0.010751646460096536	0.9914215925609131	0.9944730821851705
EPI.epi25	isoExpr.M45_darkorange2	Networks.isoExpr	0.2499110775894445	-0.012428428374483365	0.9900838041711856	0.9944730821851705
EPI.epi25	isoExpr.M46_brown4	Networks.isoExpr	0.27701648473678675	-0.010983535154795025	0.9912365830775546	0.9944730821851705
EPI.epi25	isoExpr.M21_darkred	Networks.isoExpr	0.1450746553064744	-0.010253007848292984	0.9918194266656377	0.9944730821851705
EPI.epi25	isoExpr.M18_lightgreen	Networks.isoExpr	0.130783972265811	-0.011100268884646502	0.9911434487146455	0.9944730821851705
EPI.epi25	isoExpr.M41_lightsteelblue1	Networks.isoExpr	0.24226309074509628	-0.012821795316542166	0.9897699677761393	0.9944730821851705
EPI.epi25	isoExpr.M43_ivory	Networks.isoExpr	0.25511465227411567	-0.012761618961308334	0.9898179776328649	0.9944730821851705
EPI.epi25	isoExpr.M22_darkgreen	Networks.isoExpr	0.1486690112812267	-0.010830647479137017	0.9913585625375432	0.9944730821851705
EPI.epi25	isoExpr.M27_white	Networks.isoExpr	0.16011222613041934	-0.01029161168969996	0.9917886268816382	0.9944730821851705
EPI.epi25	isoExpr.M10_purple	Networks.isoExpr	0.0763894329283639	-0.014053610152641395	0.9887872105319305	0.9944730821851705
EPI.epi25	isoExpr.M52_salmon4	Networks.isoExpr	0.3176209843753829	-0.010042270034431724	0.9919875624563051	0.9944730821851705
EPI.epi25	isoExpr.M20_royalblue	Networks.isoExpr	0.15376089753190844	-0.00948297069000459	0.9924337974967147	0.9944730821851705
EPI.epi25	isoExpr.M47_bisque4	Networks.isoExpr	0.2697406169132796	-0.010468672658330187	0.991647360279388	0.9944730821851705
EPI.epi25	isoExpr.M32_violet	Networks.isoExpr	0.22503502710642267	-0.012967512531334978	0.9896537119257698	0.9944730821851705
EPI.epi25	isoExpr.M39_orangered4	Networks.isoExpr	0.24160450121911242	-0.012660642522518199	0.9898985386658457	0.9944730821851705
EPI.epi25	isoExpr.M25_orange	Networks.isoExpr	0.1540351303480718	-0.010125372165423507	0.991921259920057	0.9944730821851705
EPI.epi25	isoExpr.M35_sienna3	Networks.isoExpr	0.22202427326434168	-0.013656259565164884	0.9891042200009134	0.9944730821851705
EPI.epi25	isoExpr.M51_thistle1	Networks.isoExpr	0.2970345912222607	-0.010519083211062779	0.9916071406922464	0.9944730821851705
EPI.epi25	isoExpr.M28_skyblue	Networks.isoExpr	0.17318554703350036	-0.009498578166556247	0.9924213450929777	0.9944730821851705
