"","ensembl_gene_id","external_gene_name","gene_biotype","chromosome_name","start_position","end_position","band"
"11851","ENSG00000076716","GPC4","protein_coding","X",132434131,132549518,"q26.2"
"11852","ENSG00000076770","MBNL3","protein_coding","X",131503345,131623996,"q26.2"
"11853","ENSG00000076826","CAMSAP3","protein_coding","19",7660788,7683190,"p13.2"
"11854","ENSG00000076864","RAP1GAP","protein_coding","1",21922708,21995801,"p36.12"
"11855","ENSG00000076924","XAB2","protein_coding","19",7684411,7694451,"p13.2"
"11856","ENSG00000076928","ARHGEF1","protein_coding","19",42387228,42434302,"q13.2"
"11857","ENSG00000272879","ARHGEF1","protein_coding","HG1350_HG959_PATCH",42389105,42413350,"q13.2"
"11858","ENSG00000076984","MAP2K7","protein_coding","19",7968728,7979363,"p13.2"
"11859","ENSG00000077044","DGKD","protein_coding","2",234263153,234380750,"q37.1"
"11860","ENSG00000077063","CTTNBP2","protein_coding","7",117350705,117514193,"q31.31"
"11861","ENSG00000077080","ACTL6B","protein_coding","7",100240720,100254084,"q22.1"
"11862","ENSG00000077097","TOP2B","protein_coding","3",25639475,25706398,"p24.2"
"11863","ENSG00000077147","TM9SF3","protein_coding","10",98277866,98347209,"q24.1"
"11864","ENSG00000077150","NFKB2","protein_coding","10",104153867,104162281,"q24.32"
"11865","ENSG00000077152","UBE2T","protein_coding","1",202300785,202311108,"q32.1"
"11866","ENSG00000077157","PPP1R12B","protein_coding","1",202317827,202561834,"q32.1"
"11867","ENSG00000077232","DNAJC10","protein_coding","2",183580999,183659191,"q32.1"
"11868","ENSG00000077235","GTF3C1","protein_coding","16",27470876,27561234,"p12.1"
"11869","ENSG00000077238","IL4R","protein_coding","16",27324989,27376099,"p12.1"
"11870","ENSG00000077254","USP33","protein_coding","1",78161672,78225537,"p31.1"
"11871","ENSG00000077264","PAK3","protein_coding","X",110187513,110470589,"q23"
"11872","ENSG00000077279","DCX","protein_coding","X",110537007,110655603,"q23"
"11873","ENSG00000077312","SNRPA","protein_coding","19",41256542,41271294,"q13.2"
"11874","ENSG00000077348","EXOSC5","protein_coding","19",41892279,41903384,"q13.2"
"11875","ENSG00000077380","DYNC1I2","protein_coding","2",172543919,172604930,"q31.1"
"11876","ENSG00000077420","APBB1IP","protein_coding","10",26727132,26856732,"p12.1"
"11877","ENSG00000077454","LRCH4","protein_coding","7",100169855,100183776,"q22.1"
"11878","ENSG00000077458","FAM76B","protein_coding","11",95502106,95523573,"q21"
"11879","ENSG00000077463","SIRT6","protein_coding","19",4174106,4182601,"p13.3"
"11880","ENSG00000077514","POLD3","protein_coding","11",74204896,74380162,"q13.4"
"11881","ENSG00000077522","ACTN2","protein_coding","1",236849754,236927931,"q43"
"11882","ENSG00000077549","CAPZB","protein_coding","1",19665267,19812066,"p36.13"
"11883","ENSG00000077585","GPR137B","protein_coding","1",236305832,236385165,"q42.3"
"11884","ENSG00000077616","NAALAD2","protein_coding","11",89864683,89926062,"q14.3"
"11885","ENSG00000077684","JADE1","protein_coding","4",129730779,129796379,"q28.2"
"11886","ENSG00000077713","SLC25A43","protein_coding","X",118533023,118588441,"q24"
"11887","ENSG00000077721","UBE2A","protein_coding","X",118708501,118718381,"q24"
"11888","ENSG00000077782","FGFR1","protein_coding","8",38268656,38326352,"p11.22"
"11889","ENSG00000077935","SMC1B","protein_coding","22",45739944,45809500,"q13.31"
"11890","ENSG00000077942","FBLN1","protein_coding","22",45898118,45997015,"q13.31"
"11891","ENSG00000078018","MAP2","protein_coding","2",210288782,210598842,"q34"
"11892","ENSG00000078043","PIAS2","protein_coding","18",44388353,44500123,"q21.1"
"11893","ENSG00000078053","AMPH","protein_coding","7",38423305,38671167,"p14.1"
"11894","ENSG00000078061","ARAF","protein_coding","X",47420516,47431307,"p11.23"
"11895","ENSG00000078070","MCCC1","protein_coding","3",182733006,182833863,"q27.1"
"11896","ENSG00000078098","FAP","protein_coding","2",163027194,163101661,"q24.2"
"11897","ENSG00000078114","NEBL","protein_coding","10",21068902,21463116,"p12.31"
"11898","ENSG00000262970","ACER3","protein_coding","HG414_PATCH",76571911,76737841,"q13.5"
"11899","ENSG00000078124","ACER3","protein_coding","11",76571911,76737841,"q13.5"
"11900","ENSG00000078140","UBE2K","protein_coding","4",39699664,39784412,"p14"
"11901","ENSG00000078142","PIK3C3","protein_coding","18",39535171,39667794,"q12.3"
"11902","ENSG00000078177","N4BP2","protein_coding","4",40058446,40159872,"p14"
"11904","ENSG00000078246","TULP3","protein_coding","12",2986389,3050306,"p13.33"
"11905","ENSG00000078269","SYNJ2","protein_coding","6",158402888,158520208,"q25.3"
"11906","ENSG00000078295","ADCY2","protein_coding","5",7396321,7830194,"p15.31"
"11907","ENSG00000078304","PPP2R5C","protein_coding","14",102228135,102394326,"q32.31"
"11908","ENSG00000078319","PMS2P1","pseudogene","7",99918615,99939531,"q22.1"
"11909","ENSG00000078328","RBFOX1","protein_coding","16",6069095,7763340,"p13.3"
"11910","ENSG00000078369","GNB1","protein_coding","1",1716729,1822495,"p36.33"
"11911","ENSG00000078401","EDN1","protein_coding","6",12290596,12297427,"p24.1"
"11912","ENSG00000078403","MLLT10","protein_coding","10",21823094,22032559,"p12.31"
"11913","ENSG00000078487","ZCWPW1","protein_coding","7",99998449,100026615,"q22.1"
"11914","ENSG00000078549","ADCYAP1R1","protein_coding","7",31092076,31151089,"p14.3"
"11915","ENSG00000078596","ITM2A","protein_coding","X",78615881,78623164,"q21.1"
"11917","ENSG00000078668","VDAC3","protein_coding","8",42249142,42263415,"p11.21"
"11918","ENSG00000078674","PCM1","protein_coding","8",17780349,17885478,"p22"
"11919","ENSG00000078687","TNRC6C","protein_coding","17",76000249,76104916,"q25.3"
"11920","ENSG00000078699","CBFA2T2","protein_coding","20",32077881,32237842,"q11.21"
"11921","ENSG00000078725","BRINP1","protein_coding","9",121915736,122131745,"q33.1"
"11922","ENSG00000078747","ITCH","protein_coding","20",32951041,33099198,"q11.22"
"11923","ENSG00000078795","PKD2L2","protein_coding","5",137223657,137278436,"q31.2"
"11924","ENSG00000078804","TP53INP2","protein_coding","20",33292094,33301243,"q11.22"
"11925","ENSG00000078808","SDF4","protein_coding","1",1152288,1167411,"p36.33"
"11926","ENSG00000078814","MYH7B","protein_coding","20",33563206,33590240,"q11.22"
"11927","ENSG00000078900","TP73","protein_coding","1",3569084,3652765,"p36.32"
"11928","ENSG00000078902","TOLLIP","protein_coding","11",1295601,1330884,"p15.5"
"11929","ENSG00000078967","UBE2D4","protein_coding","7",43966037,43995735,"p13"
"11930","ENSG00000079101","CLUL1","protein_coding","18",596988,650334,"p11.32"
"11931","ENSG00000079102","RUNX1T1","protein_coding","8",92967203,93115514,"q21.3"
"11932","ENSG00000079112","CDH17","protein_coding","8",95139399,95229531,"q22.1"
"11933","ENSG00000079134","THOC1","protein_coding","18",214520,268050,"p11.32"
"11934","ENSG00000079150","FKBP7","protein_coding","2",179328391,179343327,"q31.2"
"11935","ENSG00000079156","OSBPL6","protein_coding","2",179059208,179264160,"q31.2"
"11936","ENSG00000079215","SLC1A3","protein_coding","5",36606457,36688436,"p13.2"
"11937","ENSG00000079246","XRCC5","protein_coding","2",216972187,217071026,"q35"
"11938","ENSG00000079257","LXN","protein_coding","3",158363611,158390482,"q25.32"
"11939","ENSG00000079263","SP140","protein_coding","2",231067826,231223762,"q37.1"
"11940","ENSG00000079277","MKNK1","protein_coding","1",47023090,47082515,"p33"
"11941","ENSG00000079308","TNS1","protein_coding","2",218664512,218867718,"q35"
"11942","ENSG00000079313","REXO1","protein_coding","19",1815248,1848452,"p13.3"
"11943","ENSG00000079332","SAR1A","protein_coding","10",71907045,71930279,"q22.1"
"11944","ENSG00000079335","CDC14A","protein_coding","1",100810584,100985833,"p21.2"
"11945","ENSG00000079337","RAPGEF3","protein_coding","12",48128455,48164823,"q13.11"
"11946","ENSG00000079385","CEACAM1","protein_coding","19",43011456,43065386,"q13.2"
"11947","ENSG00000079387","SENP1","protein_coding","12",48436681,48500091,"q13.11"
"11948","ENSG00000079432","CIC","protein_coding","19",42772689,42799949,"q13.2"
"11949","ENSG00000079435","LIPE","protein_coding","19",42905659,42931578,"q13.2"
"11950","ENSG00000079459","FDFT1","protein_coding","8",11653082,11696818,"p23.1"
"11951","ENSG00000079462","PAFAH1B3","protein_coding","19",42801185,42807698,"q13.2"
"11952","ENSG00000079482","OPHN1","protein_coding","X",67262186,67653755,"q12"
"11953","ENSG00000079616","KIF22","protein_coding","16",29802040,29816706,"p11.2"
"11954","ENSG00000079689","SCGN","protein_coding","6",25652464,25702011,"p22.2"
"11956","ENSG00000079739","PGM1","protein_coding","1",64058947,64125916,"p31.3"
"11957","ENSG00000079785","DDX1","protein_coding","2",15731302,15771235,"p24.3"
"11958","ENSG00000079805","DNM2","protein_coding","19",10828755,10944164,"p13.2"
"11959","ENSG00000079819","EPB41L2","protein_coding","6",131160487,131384462,"q23.2"
"11960","ENSG00000079841","RIMS1","protein_coding","6",72596406,73112845,"q13"
"11961","ENSG00000079931","MOXD1","protein_coding","6",132617194,132722684,"q23.2"
"11962","ENSG00000079950","STX7","protein_coding","6",132767006,132834337,"q23.2"
"11963","ENSG00000079974","RABL2B","protein_coding","22",51205929,51222091,"q13.33"
"11964","ENSG00000269671","RABL2B","protein_coding","HG497_PATCH",51205929,51222091,"q13.33"
"11965","ENSG00000079999","KEAP1","protein_coding","19",10596796,10614417,"p13.2"
"11966","ENSG00000080007","DDX43","protein_coding","6",74104471,74127292,"q13"
"11967","ENSG00000080189","SLC35C2","protein_coding","20",44978167,44993043,"q13.12"
"11968","ENSG00000233280","CRYBG3","protein_coding","3",97540884,97594132,"q11.2"
"11969","ENSG00000080200","CRYBG3","protein_coding","3",97595819,97663810,"q11.2"
"11970","ENSG00000080224","EPHA6","protein_coding","3",96533425,97471304,"q11.2"
"11971","ENSG00000080298","RFX3","protein_coding","9",3218297,3526004,"p24.2"
"11972","ENSG00000080345","RIF1","protein_coding","2",152266397,152364527,"q23.3"
"11973","ENSG00000080371","RAB21","protein_coding","12",72148654,72184699,"q21.1"
"11974","ENSG00000080493","SLC4A4","protein_coding","4",72053003,72437804,"q13.3"
"11975","ENSG00000080503","SMARCA2","protein_coding","9",2015342,2193624,"p24.3"
"11976","ENSG00000080546","SESN1","protein_coding","6",109307640,109416022,"q21"
"11977","ENSG00000080561","MID2","protein_coding","X",107068985,107170423,"q22.3"
"11978","ENSG00000080573","COL5A3","protein_coding","19",10070237,10121147,"p13.2"
"11979","ENSG00000080603","SRCAP","protein_coding","16",30709530,30755602,"p11.2"
"11981","ENSG00000080709","KCNN2","protein_coding","5",113696642,113832337,"q22.3"
"11982","ENSG00000080802","CNOT4","protein_coding","7",135046547,135194875,"q33"
"11983","ENSG00000080815","PSEN1","protein_coding","14",73603126,73690399,"q24.2"
"11984","ENSG00000080819","CPOX","protein_coding","3",98239976,98312567,"q12.1"
"11985","ENSG00000080822","CLDND1","protein_coding","3",98216756,98241910,"q11.2"
"11986","ENSG00000080823","MOK","protein_coding","14",102690837,102771537,"q32.31"
"11987","ENSG00000080824","HSP90AA1","protein_coding","14",102547075,102606036,"q32.31"
"11988","ENSG00000080839","RBL1","protein_coding","20",35624752,35724398,"q11.23"
"11990","ENSG00000080845","DLGAP4","protein_coding","20",34894258,35157040,"q11.23"
"11991","ENSG00000269562","DLGAP4","protein_coding","HG144_PATCH",34894258,35116559,"q11.23"
"11992","ENSG00000080854","IGSF9B","protein_coding","11",133778459,133826880,"q25"
"11993","ENSG00000080947","CROCCP3","pseudogene","1",16793931,16825752,"p36.13"
"11994","ENSG00000080986","NDC80","protein_coding","18",2571510,2616634,"p11.32"
"11995","ENSG00000081014","AP4E1","protein_coding","15",51200869,51298097,"q21.2"
"11996","ENSG00000081019","RSBN1","protein_coding","1",114304454,114355098,"p13.2"
"11997","ENSG00000081026","MAGI3","protein_coding","1",113933371,114228545,"p13.2"
"11998","ENSG00000081041","CXCL2","protein_coding","4",74962752,74965010,"q13.3"
"11999","ENSG00000081059","TCF7","protein_coding","5",133450402,133487556,"q31.1"
"12000","ENSG00000081087","OSTM1","protein_coding","6",108362613,108487058,"q21"
"12001","ENSG00000081138","CDH7","protein_coding","18",63417488,63548638,"q22.1"
"12002","ENSG00000081148","IMPG2","protein_coding","3",100941390,101039404,"q12.3"
"12003","ENSG00000081154","PCNP","protein_coding","3",101292939,101313281,"q12.3"
"12004","ENSG00000081177","EXD2","protein_coding","14",69658228,69709075,"q24.1"
"12005","ENSG00000081181","ARG2","protein_coding","14",68086515,68118437,"q24.1"
"12006","ENSG00000081189","MEF2C","protein_coding","5",88013975,88199922,"q14.3"
"12007","ENSG00000262418","PTPRC","protein_coding","HSCHR1_3_CTG31",198619288,198737899,"q31.3"
"12008","ENSG00000081237","PTPRC","protein_coding","1",198607801,198726545,"q31.3"
"12009","ENSG00000081248","CACNA1S","protein_coding","1",201008642,201081694,"q32.1"
"12010","ENSG00000081307","UBA5","protein_coding","3",132373290,132396941,"q22.1"
"12011","ENSG00000081320","STK17B","protein_coding","2",196998290,197041227,"q32.3"
"12012","ENSG00000081377","CDC14B","protein_coding","9",99252523,99382112,"q22.33"
"12013","ENSG00000081386","ZNF510","protein_coding","9",99518147,99540411,"q22.33"
"12014","ENSG00000081665","ZNF506","protein_coding","19",19896648,19932560,"p13.11"
"12015","ENSG00000081692","JMJD4","protein_coding","1",227918126,227923112,"q42.13"
"12016","ENSG00000081721","DUSP12","protein_coding","1",161719548,161727028,"q23.3"
"12017","ENSG00000081760","AACS","protein_coding","12",125549925,125627873,"q24.31"
"12018","ENSG00000081791","KIAA0141","protein_coding","5",141303373,141321612,"q31.3"
"12019","ENSG00000081803","CADPS2","protein_coding","7",121958481,122526813,"q31.32"
"12020","ENSG00000081818","PCDHB4","protein_coding","5",140501581,140505201,"q31.3"
"12021","ENSG00000272633","PCDHB4","protein_coding","HG1082_HG167_PATCH",140501584,140505204,"q31.3"
"12022","ENSG00000081853","PCDHGA2","protein_coding","5",140718539,140892546,"q31.3"
"12023","ENSG00000081870","HSPB11","protein_coding","1",54382247,54411602,"p32.3"
"12024","ENSG00000081913","PHLPP1","protein_coding","18",60382672,60647666,"q21.33"
"12025","ENSG00000081923","ATP8B1","protein_coding","18",55313658,55470333,"q21.31"
"12026","ENSG00000082014","SMARCD3","protein_coding","7",150935850,150974982,"q36.1"
"12027","ENSG00000082068","WDR70","protein_coding","5",37379314,37753537,"p13.2"
"12028","ENSG00000082074","FYB","protein_coding","5",39105338,39274630,"p13.1"
"12029","ENSG00000082146","STRADB","protein_coding","2",202252581,202345569,"q33.1"
"12030","ENSG00000082153","BZW1","protein_coding","2",201675317,201688569,"q33.1"
"12031","ENSG00000082196","C1QTNF3","protein_coding","5",34019553,34043937,"p13.2"
"12032","ENSG00000082212","ME2","protein_coding","18",48405419,48474691,"q21.2"
"12033","ENSG00000082213","C5orf22","protein_coding","5",31532373,31555165,"p13.3"
"12034","ENSG00000082258","CCNT2","protein_coding","2",135675805,135716912,"q21.3"
"12035","ENSG00000082269","FAM135A","protein_coding","6",71122644,71270877,"q13"
"12036","ENSG00000082293","COL19A1","protein_coding","6",70576463,70919679,"q13"
"12037","ENSG00000082397","EPB41L3","protein_coding","18",5392383,5630699,"p11.31"
"12038","ENSG00000082438","COBLL1","protein_coding","2",165510134,165700189,"q24.3"
"12039","ENSG00000082458","DLG3","protein_coding","X",69664711,69725337,"q13.1"
"12040","ENSG00000082482","KCNK2","protein_coding","1",215179118,215410436,"q41"
"12041","ENSG00000082512","TRAF5","protein_coding","1",211499957,211548288,"q32.2"
"12042","ENSG00000082515","MRPL22","protein_coding","5",154320630,154348971,"q33.2"
"12043","ENSG00000082516","GEMIN5","protein_coding","5",154266976,154317769,"q33.2"
"12044","ENSG00000082641","NFE2L1","protein_coding","17",46125691,46138849,"q21.32"
"12045","ENSG00000082684","SEMA5B","protein_coding","3",122628041,122747452,"q21.1"
"12046","ENSG00000082701","GSK3B","protein_coding","3",119540170,119813264,"q13.33"
"12047","ENSG00000082781","ITGB5","protein_coding","3",124480795,124620265,"q21.2"
"12048","ENSG00000082805","ERC1","protein_coding","12",1099675,1605099,"p13.33"
"12049","ENSG00000082898","XPO1","protein_coding","2",61704984,61765761,"p15"
"12050","ENSG00000082996","RNF13","protein_coding","3",149530495,149679926,"q25.1"
"12051","ENSG00000083067","TRPM3","protein_coding","9",73143979,74061820,"q21.13"
"12052","ENSG00000083093","PALB2","protein_coding","16",23614488,23652631,"p12.2"
"12053","ENSG00000083097","DOPEY1","protein_coding","6",83777385,83881069,"q14.1"
"12054","ENSG00000083099","LYRM2","protein_coding","6",90277863,90348472,"q15"
"12055","ENSG00000083123","BCKDHB","protein_coding","6",80816364,81055987,"q14.1"
"12056","ENSG00000083168","KAT6A","protein_coding","8",41786997,41909508,"p11.21"
"12057","ENSG00000083223","ZCCHC6","protein_coding","9",88902648,88969369,"q21.33"
"12058","ENSG00000083290","ULK2","protein_coding","17",19674142,19771249,"p11.2"
"12059","ENSG00000083312","TNPO1","protein_coding","5",72112139,72212560,"q13.2"
"12060","ENSG00000083444","PLOD1","protein_coding","1",11994262,12035595,"p36.22"
"12061","ENSG00000083457","ITGAE","protein_coding","17",3617922,3704537,"p13.2"
"12062","ENSG00000083520","DIS3","protein_coding","13",73329540,73356234,"q22.1"
"12063","ENSG00000083535","PIBF1","protein_coding","13",73356197,73590591,"q22.1"
"12064","ENSG00000083544","TDRD3","protein_coding","13",60970591,61148012,"q21.2"
"12065","ENSG00000083635","NUFIP1","protein_coding","13",45513384,45563618,"q14.12"
"12066","ENSG00000083642","PDS5B","protein_coding","13",33160564,33352157,"q13.1"
"12067","ENSG00000083720","OXCT1","protein_coding","5",41730167,41870621,"p13.1"
"12068","ENSG00000083750","RRAGB","protein_coding","X",55744172,55785207,"p11.21"
"12069","ENSG00000083799","CYLD","protein_coding","16",50775961,50835846,"q12.1"
