gene_id	module	kME	kMEtoMod	gene_name
ENSG00000124588	1	0.7881484662108942	1	NQO2
ENSG00000124596	15	0.7927415069354001	15	OARD1
ENSG00000124608	18	0.8233003047861492	18	AARS2
ENSG00000124614	1	0.8560001459802273	1	RPS10
ENSG00000124641	16	0.9464984494802546	16	MED20
ENSG00000124659	1	0.9233095607131506	1	TBCC
ENSG00000124688	4	0.8233593787158606	4	MAD2L1BP
ENSG00000124702	4	0.8937670060979158	4	KLHDC3
ENSG00000124733	1	0.8799493967541175	1	MEA1
ENSG00000124767	15	0.895857244824853	15	GLO1
ENSG00000124783	23	0.9126138644286609	23	SSR1
ENSG00000124789	13	0.9475520480689389	13	NUP153
ENSG00000124795	2	0.9628180841595341	2	DEK
ENSG00000124802	1	0.686946051672488	1	EEF1E1
ENSG00000125037	1	0.9119950256812892	1	EMC3
ENSG00000125107	23	0.9141169074040968	23	CNOT1
ENSG00000125170	5	0.9731493487952222	5	DOK4
ENSG00000125247	2	0.9348841392211369	2	TMTC4
ENSG00000125249	7	0.9184433091174413	7	RAP2A
ENSG00000125285	2	0.9462627024613618	2	SOX21
ENSG00000125351	1	0.8609862352724478	1	UPF3B
ENSG00000125352	11	0.9128613544706693	11	RNF113A
ENSG00000125354	10	0.9229451710444401	10	SEPTIN6
ENSG00000125398	2	0.9540862408134752	2	SOX9
ENSG00000125445	1	0.9624171596375951	1	MRPS7
ENSG00000125450	15	0.8104490754424285	15	NUP85
ENSG00000125457	1	0.8422463679009135	1	MIF4GD
ENSG00000125458	1	0.8309019953842731	1	NT5C
ENSG00000125462	9	0.8666583221869162	9	C1orf61
ENSG00000125482	22	0.8818469147807039	22	TTF1
ENSG00000125484	13	0.8516076302213611	13	GTF3C4
ENSG00000125510	5	0.9371577870525538	5	OPRL1
ENSG00000125531	15	0.7531719643178494	15	FNDC11
ENSG00000125534	1	0.9351711304744867	1	PPDPF
ENSG00000125629	14	0.8887191476101739	14	INSIG2
ENSG00000125630	3	0.8102427456306698	3	POLR1B
ENSG00000125633	2	0.9330625609048525	2	CCDC93
ENSG00000125651	10	0.8926512785805991	10	GTF2F1
ENSG00000125675	7	0.8326720394339352	7	GRIA3
ENSG00000125676	9	0.9328484545325544	9	THOC2
ENSG00000125691	1	0.7211390251153883	1	RPL23
ENSG00000125734	2	0.9269895504565105	2	GPR108
ENSG00000125743	1	0.9289199878867778	1	SNRPD2
ENSG00000125753	19	0.7885601375499147	19	VASP
ENSG00000125772	19	0.9517229467287968	19	GPCPD1
ENSG00000125779	4	0.8318433706063144	4	PANK2
ENSG00000125814	17	0.9803943195385474	17	NAPB
ENSG00000125818	22	0.8234712488260493	22	PSMF1
ENSG00000125821	4	0.923359667823787	4	DTD1
ENSG00000125826	1	0.7866118856079998	1	RBCK1
ENSG00000125827	7	0.8028608516052952	7	TMX4
ENSG00000125835	1	0.8568707867555935	1	SNRPB
ENSG00000125846	4	0.8156162137161848	4	ZNF133
ENSG00000125851	12	0.9498905433253914	12	PCSK2
ENSG00000125863	20	0.7607322890227023	20	MKKS
ENSG00000125869	21	0.9635128468349481	21	LAMP5
ENSG00000125870	1	0.7754424028967221	1	SNRPB2
ENSG00000125871	21	0.9521257389970974	21	MGME1
ENSG00000125875	3	0.9077608313058021	3	TBC1D20
ENSG00000125877	11	0.8541474141303806	11	ITPA
ENSG00000125879	12	0.9739638632959174	12	OTOR
ENSG00000125901	1	0.8997355043018108	1	MRPS26
ENSG00000125944	1	0.8518971935111461	1	HNRNPR
ENSG00000125952	6	0.9335286577439595	6	MAX
ENSG00000125966	6	0.9514716707024492	6	MMP24
ENSG00000125970	1	0.9287078410952443	1	RALY
ENSG00000125971	1	0.872267398507251	1	DYNLRB1
ENSG00000125977	1	0.7786849503256003	1	EIF2S2
ENSG00000125991	1	0.9594053096349741	1	ERGIC3
ENSG00000125995	1	0.7547513355744895	1	ROMO1
ENSG00000126003	15	0.7917682562006343	15	PLAGL2
ENSG00000126062	1	0.7954739793210887	1	TMEM115
ENSG00000126070	2	0.961203016901239	2	AGO3
ENSG00000126214	12	0.9460485425689853	12	KLC1
ENSG00000126216	16	0.9549255178129307	16	TUBGCP3
ENSG00000126254	1	0.840672372943974	1	RBM42
ENSG00000126261	9	0.9647619674550997	9	UBA2
ENSG00000126267	1	0.8596936918917383	1	COX6B1
ENSG00000126351	10	0.9828977435695645	10	THRA
ENSG00000126432	1	0.9581103498914907	1	PRDX5
ENSG00000126456	22	0.8355339011779751	22	IRF3
ENSG00000126457	1	0.9264260618390313	1	PRMT1
ENSG00000126583	12	0.9485252568858733	12	PRKCG
ENSG00000126653	9	0.8803252125829275	9	NSRP1
ENSG00000126698	1	0.8824818790644822	1	DNAJC8
ENSG00000126709	1	0.8479291919545553	1	IFI6
ENSG00000126767	10	0.8724718708302652	10	ELK1
ENSG00000126768	1	0.8520577127176079	1	TIMM17B
ENSG00000126773	14	0.9181359717839274	14	PCNX4
ENSG00000126775	18	0.7090489335343474	18	ATG14
ENSG00000126787	2	0.9870855098197179	2	DLGAP5
ENSG00000126804	2	0.9541081572558915	2	ZBTB1
ENSG00000126878	21	0.9850101579855424	21	AIF1L
ENSG00000126883	14	0.8017089273387893	14	NUP214
ENSG00000126947	10	0.9160717902363198	10	ARMCX1
ENSG00000126950	10	0.9724846247587993	10	TMEM35A
ENSG00000126953	1	0.7657739376354447	1	TIMM8A
ENSG00000126970	1	0.7947156243071335	1	ZC4H2
ENSG00000127022	3	0.9555463183566577	3	CANX
ENSG00000127054	1	0.8989385612441608	1	INTS11
ENSG00000127125	1	0.7449762664082954	1	PPCS
ENSG00000127184	1	0.8335487795129469	1	COX7C
ENSG00000127191	1	0.8603422195638214	1	TRAF2
ENSG00000127241	10	0.8248311248942437	10	MASP1
ENSG00000127334	8	0.7829081011427823	8	DYRK2
ENSG00000127337	1	0.7825346946246206	1	YEATS4
ENSG00000127399	11	0.9171273920919779	11	LRRC61
ENSG00000127452	1	0.9125368723499546	1	FBXL12
ENSG00000127481	8	0.8261740608297837	8	UBR4
ENSG00000127483	13	0.9629005056110618	13	HP1BP3
ENSG00000127540	1	0.8585708720657242	1	UQCR11
ENSG00000127564	21	0.9516993269835408	21	PKMYT1
ENSG00000127586	9	0.9321493856322629	9	CHTF18
ENSG00000127603	7	0.9093778067936263	7	MACF1
ENSG00000127616	1	0.8622233016465304	1	SMARCA4
ENSG00000127804	9	0.910626286098025	9	METTL16
ENSG00000127863	16	0.9404166892305202	16	TNFRSF19
ENSG00000127870	3	0.7794760955629239	3	RNF6
ENSG00000127884	1	0.8475198900331813	1	ECHS1
ENSG00000127920	22	0.7999013100195875	22	GNG11
ENSG00000127947	19	0.886884674613332	19	PTPN12
ENSG00000127955	6	0.9347906935096825	6	GNAI1
ENSG00000127980	3	0.7834284533522439	3	PEX1
ENSG00000127993	23	0.887465561047416	23	RBM48
ENSG00000127995	17	0.6831454890854387	17	CASD1
ENSG00000128050	21	0.9899244824794806	21	PAICS
ENSG00000128059	23	0.8820361999939396	23	PPAT
ENSG00000128165	9	0.8492802052475187	9	ADM2
ENSG00000128245	4	0.812940647675261	4	YWHAH
ENSG00000128254	4	0.6101091425836187	4	C22orf24
ENSG00000128266	6	0.9698326004294525	6	GNAZ
ENSG00000128272	1	0.8841463795505834	1	ATF4
ENSG00000128283	9	0.9481777468328221	9	CDC42EP1
ENSG00000128463	1	0.9354317842995243	1	EMC4
ENSG00000128482	10	0.8594614940409011	10	RNF112
ENSG00000128487	2	0.9654541657873073	2	SPECC1
ENSG00000128512	3	0.9156985239987868	3	DOCK4
ENSG00000128513	9	0.904857692230807	9	POT1
ENSG00000128524	11	0.8216330170787054	11	ATP6V1F
ENSG00000128563	1	0.8108871345952677	1	PRKRIP1
ENSG00000128581	1	0.8375871904975244	1	IFT22
ENSG00000128585	19	0.9534131086947891	19	MKLN1
ENSG00000128595	2	0.9736170419551065	2	CALU
ENSG00000128602	2	0.9098780404343618	2	SMO
ENSG00000128606	21	0.9390068037249221	21	LRRC17
ENSG00000128626	1	0.6907741620216613	1	MRPS12
ENSG00000128641	3	0.8906214927175143	3	MYO1B
ENSG00000128654	11	0.9325594437954022	11	MTX2
ENSG00000128683	3	0.8410819900367983	3	GAD1
ENSG00000128708	2	0.9395660994927277	2	HAT1
ENSG00000128739	1	0.7973135610318653	1	SNRPN
ENSG00000128789	1	0.766632074163823	1	PSMG2
ENSG00000128791	16	0.955718960223733	16	TWSG1
ENSG00000128881	8	0.8007733227673784	8	TTBK2
ENSG00000128891	10	0.8185672716636291	10	CCDC32
ENSG00000128915	16	0.9496079497803567	16	ICE2
ENSG00000128928	9	0.9205927394643321	9	IVD
ENSG00000128944	15	0.9237753209688498	15	KNSTRN
ENSG00000128951	1	0.8018774360382634	1	DUT
ENSG00000129038	15	0.824240202369332	15	LOXL1
ENSG00000129055	22	0.8358630607340157	22	ANAPC13
ENSG00000129084	1	0.9693042331646309	1	PSMA1
ENSG00000129103	1	0.8979156806243458	1	SUMF2
ENSG00000129116	2	0.9759782388417437	2	PALLD
ENSG00000129173	2	0.9362896745947892	2	E2F8
ENSG00000129195	21	0.9341166987512477	21	PIMREG
ENSG00000129197	1	0.7978311870639468	1	RPAIN
ENSG00000129244	16	0.9609697323737578	16	ATP1B2
ENSG00000129255	1	0.9509731590238836	1	MPDU1
ENSG00000129292	3	0.9159063767680156	3	PHF20L1
ENSG00000129315	3	0.7656131659838128	3	CCNT1
ENSG00000129347	22	0.890765916496496	22	KRI1
ENSG00000129351	9	0.9156798956485054	9	ILF3
ENSG00000129353	16	0.9663738164737151	16	SLC44A2
ENSG00000129355	4	0.8734009418859766	4	CDKN2D
ENSG00000129460	1	0.8902965656459383	1	NGDN
ENSG00000129474	9	0.9179667061179583	9	AJUBA
ENSG00000129480	3	0.9566005859090845	3	DTD2
ENSG00000129484	1	0.7523108179088944	1	PARP2
ENSG00000129493	2	0.8951801990178189	2	HEATR5A
ENSG00000129515	2	0.9433865282094284	2	SNX6
ENSG00000129518	1	0.8375471945560096	1	EAPP
ENSG00000129534	2	0.9690371001609969	2	MIS18BP1
ENSG00000129559	1	0.7544097828077363	1	NEDD8
ENSG00000129562	1	0.8014637482667056	1	DAD1
ENSG00000129596	9	0.9799230193109923	9	CDO1
ENSG00000129625	6	0.9719240969078444	6	REEP5
ENSG00000129636	8	0.9288335013446485	8	ITFG1
ENSG00000129675	16	0.9591292691001084	16	ARHGEF6
ENSG00000129682	12	0.9877925583703507	12	FGF13
ENSG00000129691	16	0.921832844119543	16	ASH2L
ENSG00000129810	2	0.97143850553539	2	SGO1
ENSG00000129932	4	0.8439423964479688	4	DOHH
ENSG00000129933	19	0.8328404994406872	19	MAU2
ENSG00000129951	4	0.7024054152349719	4	PLPPR3
ENSG00000129990	5	0.9676853451189221	5	SYT5
ENSG00000130021	18	0.7792498258417	18	PUDP
ENSG00000130023	18	0.8194080548985744	18	ERMARD
ENSG00000130035	5	0.9637069291999268	5	GALNT8
ENSG00000130066	18	0.7816666755623399	18	SAT1
ENSG00000130159	11	0.8814181752543291	11	ECSIT
ENSG00000130165	1	0.7938226325272766	1	ELOF1
ENSG00000130175	1	0.8704844126513871	1	PRKCSH
ENSG00000130204	1	0.7403592584713532	1	TOMM40
ENSG00000130227	3	0.9496495218916801	3	XPO7
ENSG00000130255	1	0.8955483390738157	1	RPL36
ENSG00000130287	14	0.6799373439361002	14	NCAN
ENSG00000130305	4	0.9000753814164884	4	NSUN5
ENSG00000130309	18	0.775275382106422	18	COLGALT1
ENSG00000130312	11	0.9380236688106456	11	MRPL34
ENSG00000130313	1	0.8243528936449599	1	PGLS
ENSG00000130349	1	0.7845058426467408	1	MTRES1
ENSG00000130363	20	0.6725894331424064	20	RSPH3
ENSG00000130396	3	0.9701823902157611	3	AFDN
ENSG00000130414	4	0.7454186161182806	4	NDUFA10
ENSG00000130429	1	0.8438685056087175	1	ARPC1B
ENSG00000130508	3	0.8730997963279912	3	PXDN
ENSG00000130520	1	0.9738632262373037	1	LSM4
ENSG00000130540	5	0.990001467442807	5	SULT4A1
ENSG00000130558	12	0.9832486416690561	12	OLFM1
ENSG00000130559	7	0.9544953505372072	7	CAMSAP1
ENSG00000130638	10	0.8893454504834903	10	ATXN10
ENSG00000130649	5	0.9539529954912477	5	CYP2E1
ENSG00000130669	9	0.9725322693171075	9	PAK4
ENSG00000130699	13	0.7387937239790258	13	TAF4
ENSG00000130706	1	0.7914723705923651	1	ADRM1
ENSG00000130713	22	0.9247054295157736	22	EXOSC2
ENSG00000130717	1	0.7754085870879857	1	UCK1
ENSG00000130723	8	0.862641757213539	8	PRRC2B
ENSG00000130724	1	0.9204070694279615	1	CHMP2A
ENSG00000130731	1	0.9324912924159559	1	METTL26
ENSG00000130734	1	0.831486949492012	1	ATG4D
ENSG00000130741	13	0.8716201778276735	13	EIF2S3
ENSG00000130748	1	0.6900606376503601	1	TMEM160
ENSG00000130779	8	0.7979105860141792	8	CLIP1
ENSG00000130811	22	0.8112748816496602	22	EIF3G
ENSG00000130821	20	0.7648536018396807	20	SLC6A8
ENSG00000130826	15	0.9386895910697597	15	DKC1
ENSG00000130830	10	0.8901449743422845	10	MPP1
ENSG00000130856	3	0.7644652441717417	3	ZNF236
ENSG00000130935	22	0.9389738662871133	22	NOL11
ENSG00000130939	3	0.8862432001720041	3	UBE4B
ENSG00000130962	8	0.804606734247023	8	PRRG1
ENSG00000131013	9	0.9630545920292242	9	PPIL4
ENSG00000131015	7	0.8533407822263892	7	ULBP2
ENSG00000131016	2	0.9275822775604518	2	AKAP12
ENSG00000131018	8	0.8790194425017239	8	SYNE1
ENSG00000131023	7	0.8337181280974125	7	LATS1
ENSG00000131043	1	0.8576128425108542	1	AAR2
ENSG00000131051	9	0.9636157473287296	9	RBM39
ENSG00000131089	17	0.9187001849917886	17	ARHGEF9
ENSG00000131100	11	0.9454692018849323	11	ATP6V1E1
ENSG00000131115	22	0.8899771485151282	22	ZNF227
ENSG00000131116	1	0.9560757405729575	1	ZNF428
ENSG00000131143	11	0.8937364896714993	11	COX4I1
ENSG00000131149	19	0.9146853588009064	19	GSE1
ENSG00000131174	1	0.8373848075642496	1	COX7B
ENSG00000131188	4	0.8729133917101752	4	PRR7
ENSG00000131263	15	0.8125528150533542	15	RLIM
ENSG00000131351	15	0.8111169158155878	15	HAUS8
ENSG00000131373	1	0.7073691385044009	1	HACL1
ENSG00000131374	2	0.9210722716999276	2	TBC1D5
ENSG00000131375	3	0.8846059125111643	3	CAPN7
ENSG00000131378	23	0.9238168347617991	23	RFTN1
ENSG00000131446	18	0.6077152741211822	18	MGAT1
ENSG00000131462	1	0.8134137385783237	1	TUBG1
ENSG00000131467	8	0.8205863677669467	8	PSME3
ENSG00000131469	1	0.9369458952913464	1	RPL27
ENSG00000131473	18	0.6734461569093376	18	ACLY
ENSG00000131475	1	0.8636993267479073	1	VPS25
ENSG00000131495	1	0.8828624221347112	1	NDUFA2
ENSG00000131503	2	0.9350162263531305	2	ANKHD1
ENSG00000131504	19	0.8065928278260479	19	DIAPH1
ENSG00000131507	6	0.9126452685993217	6	NDFIP1
ENSG00000131508	4	0.8585630343292627	4	UBE2D2
ENSG00000131558	8	0.8659271059963609	8	EXOC4
ENSG00000131584	17	0.8580947920490173	17	ACAP3
ENSG00000131652	9	0.8798116383746712	9	THOC6
ENSG00000131711	5	0.9530513416996464	5	MAP1B
ENSG00000131725	17	0.9331539056175798	17	WDR44
ENSG00000131732	1	0.8282172697854596	1	ZCCHC9
ENSG00000131747	2	0.9843729674222066	2	TOP2A
ENSG00000131771	12	0.975137089195687	12	PPP1R1B
ENSG00000131778	2	0.9449361840805308	2	CHD1L
ENSG00000131779	11	0.8013025666030171	11	PEX11B
ENSG00000131791	6	0.9318463504575495	6	PRKAB2
ENSG00000131845	14	0.8600796343591959	14	AC005261.1
ENSG00000131871	1	0.7215542437854064	1	SELENOS
ENSG00000131876	1	0.8185532533873014	1	SNRPA1
ENSG00000131931	3	0.9165472935586348	3	THAP1
ENSG00000131941	9	0.8708846320927465	9	RHPN2
ENSG00000131966	10	0.9664834996211507	10	ACTR10
ENSG00000132002	9	0.8557604130105275	9	DNAJB1
ENSG00000132024	6	0.9013780745754466	6	CC2D1A
ENSG00000132109	22	0.843664880901328	22	TRIM21
ENSG00000132128	14	0.8954662873061502	14	LRRC41
ENSG00000132207	1	0.890602134225912	1	SLX1A
ENSG00000132286	2	0.926152319136416	2	TIMM10B
ENSG00000132300	9	0.9144597334682095	9	PTCD3
ENSG00000132305	1	0.7897720004610994	1	IMMT
ENSG00000132323	1	0.854916061782605	1	ILKAP
ENSG00000132334	6	0.9024865180100247	6	PTPRE
ENSG00000132383	2	0.9724736155460544	2	RPA1
ENSG00000132423	11	0.8125091068263474	11	COQ3
ENSG00000132436	18	0.7726639666443583	18	FIGNL1
ENSG00000132467	4	0.8285515757781667	4	UTP3
ENSG00000132471	11	0.9069594011311843	11	WBP2
ENSG00000132478	10	0.8148603604540523	10	UNK
ENSG00000132485	14	0.7655721309199064	14	ZRANB2
ENSG00000132507	1	0.9515415669145525	1	EIF5A
ENSG00000132535	5	0.9643786095705701	5	DLG4
ENSG00000132541	1	0.8132082298793631	1	RIDA
ENSG00000132549	3	0.8859959268031522	3	VPS13B
ENSG00000132591	22	0.9054071960174649	22	ERAL1
ENSG00000132603	1	0.7702950158728664	1	NIP7
ENSG00000132640	14	0.8134995943594935	14	BTBD3
ENSG00000132646	9	0.9697983693686437	9	PCNA
ENSG00000132661	1	0.8268867101784295	1	NXT1
ENSG00000132676	4	0.8281485172950336	4	DAP3
ENSG00000132688	15	0.89839458830651	15	NES
ENSG00000132716	19	0.9249820663212098	19	DCAF8
ENSG00000132718	19	0.9320366854590557	19	SYT11
ENSG00000132768	10	0.9102126039240722	10	DPH2
ENSG00000132780	1	0.8899727645476583	1	NASP
ENSG00000132781	1	0.7861555995020273	1	MUTYH
ENSG00000132823	1	0.7780487239512242	1	OSER1
ENSG00000132824	5	0.9430230870531753	5	SERINC3
ENSG00000132872	8	0.9277087071460671	8	SYT4
ENSG00000132879	12	0.9575279333471156	12	FBXO44
ENSG00000132912	14	0.802967537658817	14	DCTN4
ENSG00000132952	3	0.9275313208451845	3	USPL1
ENSG00000132963	1	0.8003750152377322	1	POMP
ENSG00000132970	17	0.8964777778768319	17	WASF3
ENSG00000132975	5	0.9734432950902343	5	GPR12
ENSG00000133019	5	0.9746427210212623	5	CHRM3
ENSG00000133030	7	0.8954747294823833	7	MPRIP
ENSG00000133059	20	0.6646147031955658	20	DSTYK
ENSG00000133065	14	0.6829298418986428	14	SLC41A1
ENSG00000133069	5	0.9712625122630635	5	TMCC2
ENSG00000133083	6	0.9678798271300761	6	DCLK1
ENSG00000133101	10	0.8370609946147309	10	CCNA1
ENSG00000133103	14	0.9358192282527777	14	COG6
ENSG00000133104	21	0.9538781846601473	21	SPART
ENSG00000133112	1	0.927510197912813	1	TPT1
ENSG00000133119	2	0.9781825050882297	2	RFC3
ENSG00000133134	4	0.8238062772208048	4	BEX2
ENSG00000133142	4	0.7917560525387616	4	TCEAL4
ENSG00000133169	1	0.9407784251296376	1	BEX1
ENSG00000133193	2	0.9277629124091724	2	FAM104A
ENSG00000133226	13	0.8170756019384283	13	SRRM1
ENSG00000133265	1	0.9417488680940098	1	HSPBP1
ENSG00000133398	1	0.7846113211712039	1	MED10
ENSG00000133401	6	0.98567713592129	6	PDZD2
ENSG00000133627	5	0.9685557612778922	5	ACTR3B
ENSG00000133639	15	0.8731068324822994	15	BTG1
ENSG00000133641	14	0.767536854068027	14	C12orf29
ENSG00000133657	7	0.8126663563203734	7	ATP13A3
ENSG00000133704	19	0.9022140204534363	19	IPO8
ENSG00000133789	2	0.9436342303840387	2	SWAP70
ENSG00000133812	8	0.9385604268583528	8	SBF2
ENSG00000133816	12	0.9469988347356254	12	MICAL2
ENSG00000133818	10	0.9441658831764627	10	RRAS2
ENSG00000133878	10	0.8507814906618698	10	DUSP26
ENSG00000133884	16	0.9603733355858688	16	DPF2
ENSG00000133935	1	0.8744412959021388	1	ERG28
ENSG00000133958	8	0.8937180723787043	8	UNC79
ENSG00000133961	13	0.7615862763092002	13	NUMB
ENSG00000133985	8	0.8034158858216016	8	TTC9
ENSG00000134001	3	0.8750524345576622	3	EIF2S1
ENSG00000134057	2	0.9752630421432176	2	CCNB1
ENSG00000134072	10	0.9223507521879848	10	CAMK1
ENSG00000134077	19	0.8662797204435563	19	THUMPD3
ENSG00000134086	4	0.9487777026208855	4	VHL
ENSG00000134108	3	0.737525316288183	3	ARL8B
ENSG00000134121	5	0.9460199761635437	5	CHL1
ENSG00000134152	14	0.7160021681384265	14	KATNBL1
ENSG00000134153	1	0.7354695087276665	1	EMC7
ENSG00000134184	1	0.967476732110906	1	GSTM1
ENSG00000134186	15	0.9469978792475119	15	PRPF38B
ENSG00000134202	10	0.9432270529728324	10	GSTM3
ENSG00000134207	5	0.9425532978876529	5	SYT6
ENSG00000134222	2	0.9455001931360065	2	PSRC1
ENSG00000134243	19	0.7554600762720268	19	SORT1
ENSG00000134247	13	0.7258363104149372	13	PTGFRN
ENSG00000134248	1	0.8915448036988871	1	LAMTOR5
ENSG00000134250	2	0.9293204561353455	2	NOTCH2
ENSG00000134265	17	0.9597490111658991	17	NAPG
ENSG00000134278	13	0.8718531891954059	13	SPIRE1
ENSG00000134283	18	0.7226886658810974	18	PPHLN1
ENSG00000134287	12	0.9626642280181739	12	ARF3
ENSG00000134291	1	0.8744546839492313	1	TMEM106C
ENSG00000134297	14	0.6465229330627049	14	PLEKHA8P1
ENSG00000134308	10	0.8747334739975501	10	YWHAQ
ENSG00000134313	8	0.9520358159880226	8	KIDINS220
ENSG00000134324	3	0.8066601742453311	3	LPIN1
ENSG00000134326	2	0.9213707543867495	2	CMPK2
ENSG00000134330	4	0.6810731644847525	4	IAH1
ENSG00000134333	1	0.8462488743985502	1	LDHA
ENSG00000134375	11	0.9034623946437103	11	TIMM17A
ENSG00000134376	2	0.988563552758914	2	CRB1
ENSG00000134419	1	0.9338331073142812	1	RPS15A
ENSG00000134444	8	0.8320640341504808	8	RELCH
ENSG00000134453	1	0.8389134648821415	1	RBM17
ENSG00000134463	1	0.8733877731900228	1	ECHDC3
ENSG00000134490	3	0.9056609771984638	3	TMEM241
ENSG00000134532	5	0.9649677539264219	5	SOX5
ENSG00000134569	2	0.9678908977707386	2	LRP4
ENSG00000134575	1	0.7987554440354947	1	ACP2
ENSG00000134590	1	0.9349226623586796	1	RTL8C
ENSG00000134594	4	0.9251279780576039	4	RAB33A
ENSG00000134595	21	0.9636527489527176	21	SOX3
ENSG00000134684	12	0.9715399184009919	12	YARS1
ENSG00000134690	2	0.9589945621873684	2	CDCA8
ENSG00000134698	17	0.8303980626138091	17	AGO4
ENSG00000134748	15	0.9417166806379061	15	PRPF38A
ENSG00000134758	14	0.9020791687522003	14	RNF138
ENSG00000134769	20	0.6921755201207722	20	DTNA
ENSG00000134779	2	0.9430537163783884	2	TPGS2
ENSG00000134809	1	0.9021752995440485	1	TIMM10
ENSG00000134825	1	0.7761755987823987	1	TMEM258
ENSG00000134853	8	0.8388677619707983	8	PDGFRA
ENSG00000134901	15	0.7821426866851756	15	POGLUT2
ENSG00000134909	8	0.8030375926338864	8	ARHGAP32
ENSG00000134970	3	0.7640317839301399	3	TMED7
ENSG00000134982	8	0.8604642736298628	8	APC
ENSG00000135002	17	0.9090676528597201	17	RFK
ENSG00000135018	3	0.8966470317782924	3	UBQLN1
ENSG00000135046	15	0.836997390743027	15	ANXA1
ENSG00000135047	4	0.7229500739042962	4	CTSL
ENSG00000135048	3	0.8523561369873573	3	CEMIP2
ENSG00000135049	5	0.9465082855758138	5	AGTPBP1
ENSG00000135069	21	0.988405207236332	21	PSAT1
ENSG00000135090	11	0.8875814514484329	11	TAOK3
ENSG00000135097	2	0.9594926293544835	2	MSI1
ENSG00000135119	1	0.8386748674267319	1	RNFT2
ENSG00000135127	6	0.9259443889632512	6	BICDL1
ENSG00000135245	1	0.8209418172698568	1	HILPDA
ENSG00000135250	5	0.9413272731596347	5	SRPK2
ENSG00000135298	5	0.9473966294280206	5	ADGRB3
ENSG00000135317	6	0.891464347963591	6	SNX14
ENSG00000135334	15	0.915957644289515	15	AKIRIN2
ENSG00000135365	13	0.8740260099504927	13	PHF21A
ENSG00000135404	1	0.9528077305369487	1	CD63
ENSG00000135439	5	0.9564506998417556	5	AGAP2
ENSG00000135446	15	0.9272571579522733	15	CDK4
ENSG00000135451	2	0.938605273391108	2	TROAP
ENSG00000135454	5	0.9539385121241419	5	B4GALNT1
ENSG00000135469	22	0.8082482837506098	22	COQ10A
ENSG00000135472	5	0.9432537578239287	5	FAIM2
ENSG00000135476	2	0.9144341566880672	2	ESPL1
ENSG00000135486	1	0.8521555830100157	1	HNRNPA1
ENSG00000135503	6	0.9125683262712457	6	ACVR1B
ENSG00000135506	1	0.7737231579252616	1	OS9
ENSG00000135535	16	0.945871434158321	16	CD164
ENSG00000135540	6	0.8891518172403076	6	NHSL1
ENSG00000135596	18	0.8389528198052432	18	MICAL1
ENSG00000135624	1	0.915774044147147	1	CCT7
ENSG00000135655	8	0.8757832406282823	8	USP15
ENSG00000135677	23	0.8536422380876038	23	GNS
ENSG00000135720	22	0.8430641534831791	22	DYNC1LI2
ENSG00000135775	21	0.9573712238511842	21	COG2
ENSG00000135778	1	0.7069170920611811	1	NTPCR
ENSG00000135821	16	0.9753692238947169	16	GLUL
ENSG00000135823	7	0.7860498720264378	7	STX6
ENSG00000135835	9	0.9207320485597102	9	KIAA1614
ENSG00000135845	11	0.9367967170433795	11	PIGC
ENSG00000135862	14	0.7668406214719339	14	LAMC1
ENSG00000135899	9	0.8894347312496963	9	SP110
ENSG00000135900	4	0.775306472068438	4	MRPL44
ENSG00000135919	10	0.7980854673710124	10	SERPINE2
ENSG00000135926	2	0.9324752551545018	2	TMBIM1
ENSG00000135929	2	0.9310381007848274	2	CYP27A1
ENSG00000135932	3	0.9223828365243385	3	CAB39
ENSG00000135940	1	0.8823403800617295	1	COX5B
ENSG00000135945	6	0.9232069112058792	6	REV1
ENSG00000135974	1	0.6927334438154105	1	C2orf49
ENSG00000135999	3	0.886524815672362	3	EPC2
ENSG00000136021	3	0.8438421734924183	3	SCYL2
